"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2020-12-01 00:00",14.1,,,5,14.1,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 00:30",14.1,,,5,14,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 01:00",14.1,,,5,14.1,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 01:30",14,,,5,14,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 02:00",14.1,,,5,14.1,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 02:30",14.1,,,5,14.1,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 03:00",14.1,,,5,14.1,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 03:30",14.1,,,5,14.1,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 04:00",14.1,,,5,14,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 04:30",14.1,,,5,14,,,20,,,,30
°­¸ª(bgna3),"2020-12-01 05:00",14,,,5,14,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 05:30",14,,,5,14,,,20,14,,,30
°­¸ª(bgna3),"2020-12-01 06:30",14,,,5,14,,,20,14,,,30
°­¸ª(bgna3),"2020-12-01 07:00",14,,,5,14,,,20,14,,,30
°­¸ª(bgna3),"2020-12-01 07:30",13.9,,,5,13.9,,,20,13.9,,,30
°­¸ª(bgna3),"2020-12-01 08:00",13.8,,,5,13.8,,,20,13.9,,,30
°­¸ª(bgna3),"2020-12-01 08:30",13.8,,,5,13.8,,,20,13.8,,,30
°­¸ª(bgna3),"2020-12-01 09:00",13.7,,,5,13.7,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 09:30",13.6,,,5,13.5,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 10:00",13.6,,,5,13.5,,,20,13.5,,,30
°­¸ª(bgna3),"2020-12-01 10:30",13.7,,,5,13.6,,,20,13.5,,,30
°­¸ª(bgna3),"2020-12-01 11:00",13.8,,,5,13.6,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 11:30",14.1,,,5,13.9,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 12:00",14.1,,,5,13.9,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 12:30",14.1,,,5,13.9,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 13:00",14.1,,,5,13.8,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 13:30",14,,,5,13.8,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 14:00",14,,,5,13.7,,,20,13.8,,,30
°­¸ª(bgna3),"2020-12-01 14:30",14.4,,,5,13.8,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 15:00",14.6,,,5,13.9,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 15:30",14.6,,,5,14.1,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 16:00",14.7,,,5,14.1,,,20,13.6,,,30
°­¸ª(bgna3),"2020-12-01 16:30",14.7,,,5,14.2,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 17:00",14.6,,,5,14.3,,,20,14,,,30
°­¸ª(bgna3),"2020-12-01 17:30",14.5,,,5,14.3,,,20,14.2,,,30
°­¸ª(bgna3),"2020-12-01 18:30",14.4,,,5,14.2,,,20,14,,,30
°­¸ª(bgna3),"2020-12-01 19:00",14.4,,,5,14.1,,,20,13.9,,,30
°­¸ª(bgna3),"2020-12-01 19:30",14.3,,,5,14.2,,,20,14.1,,,30
°­¸ª(bgna3),"2020-12-01 20:00",14.6,,,5,14.3,,,20,13.7,,,30
°­¸ª(bgna3),"2020-12-01 20:30",14.6,,,5,14.3,,,20,13.9,,,30
°­¸ª(bgna3),"2020-12-01 21:00",14.7,,,5,14.2,,,20,13.9,,,30
°­¸ª(bgna3),"2020-12-01 21:30",14.6,,,5,14.2,,,20,13.8,,,30
°­¸ª(bgna3),"2020-12-01 22:00",14.6,,,5,14.1,,,20,13.9,,,30
°­¸ª(bgna3),"2020-12-01 22:30",14.5,,,5,14.2,,,20,14,,,30
°­¸ª(bgna3),"2020-12-01 23:00",14.5,,,5,14.2,,,20,13.9,,,30
