"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중충수온(℃)","중충염분(psu)","중충DO(mg/L)","중층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
강릉(bgna3),"2020-10-05 19:00",19,,,5,19,,,20,,,,30
강릉(bgna3),"2020-10-05 19:30",19,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 20:00",19,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 20:30",18.9,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 21:00",18.9,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 21:30",18.9,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 22:00",18.9,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 22:30",18.9,,,5,18.9,,,20,,,,30
강릉(bgna3),"2020-10-05 23:00",18.9,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-05 23:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 00:00",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 00:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 01:00",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 01:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 02:00",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 02:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 03:00",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 03:30",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 04:00",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 04:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 05:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 05:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 06:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 06:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 07:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 07:30",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 08:00",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 08:30",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 09:00",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 09:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 10:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 10:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 11:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 11:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 12:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 12:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 13:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 13:30",18.7,,,5,18.6,,,20,,,,30
강릉(bgna3),"2020-10-06 14:00",18.8,,,5,18.6,,,20,,,,30
강릉(bgna3),"2020-10-06 14:30",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 15:00",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 15:30",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 16:00",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 16:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 17:00",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 17:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 18:00",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 18:30",18.8,,,5,18.8,,,20,,,,30
강릉(bgna3),"2020-10-06 19:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 19:30",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 20:00",18.8,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 20:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 21:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 21:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 22:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 22:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 23:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-06 23:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 00:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 00:30",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 01:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 01:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 02:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 02:30",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 03:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 03:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 04:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 04:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 05:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 05:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 06:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 06:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 07:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 07:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 08:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 08:30",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 09:00",18.5,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 09:30",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 10:00",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 10:30",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 11:00",18.6,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 11:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 12:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 12:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 13:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 13:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 14:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 14:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 15:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 15:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 16:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 16:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 17:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 17:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 18:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 18:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 19:00",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 19:30",18.7,,,5,18.7,,,20,,,,30
강릉(bgna3),"2020-10-07 20:00",18.7,,,5,18.7,,,20,,,,30
