"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중층수온(℃)","층층 염분(psu)","층층 DO(mg/L)","층층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
기장(bgj8a),"2011-01-01 00:00",15.1,,,5,14.9,,,10,,,,15
기장(bgj8a),"2011-01-01 00:30",15.0,,,5,14.7,,,10,,,,15
기장(bgj8a),"2011-01-01 01:00",14.9,,,5,14.7,,,10,,,,15
기장(bgj8a),"2011-01-01 01:30",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 02:00",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 02:30",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 03:00",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 03:30",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 04:30",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 05:00",14.8,,,5,14.5,,,10,,,,15
기장(bgj8a),"2011-01-01 05:30",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 06:00",14.8,,,5,14.6,,,10,,,,15
기장(bgj8a),"2011-01-01 06:30",14.7,,,5,14.5,,,10,,,,15
기장(bgj8a),"2011-01-01 07:00",14.8,,,5,14.5,,,10,,,,15
기장(bgj8a),"2011-01-01 07:30",14.7,,,5,14.4,,,10,,,,15
기장(bgj8a),"2011-01-01 08:00",14.5,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 08:30",14.5,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 09:00",14.5,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 09:30",14.4,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 10:00",14.5,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 10:30",14.6,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 11:00",14.5,,,5,14.2,,,10,,,,15
기장(bgj8a),"2011-01-01 11:30",14.5,,,5,14.1,,,10,,,,15
기장(bgj8a),"2011-01-01 12:00",14.6,,,5,14.1,,,10,,,,15
기장(bgj8a),"2011-01-01 12:30",14.5,,,5,14.1,,,10,,,,15
기장(bgj8a),"2011-01-01 13:00",14.4,,,5,14.1,,,10,,,,15
기장(bgj8a),"2011-01-01 13:30",14.4,,,5,14.2,,,10,,,,15
기장(bgj8a),"2011-01-01 14:00",14.4,,,5,14.2,,,10,,,,15
기장(bgj8a),"2011-01-01 14:30",14.5,,,5,14.2,,,10,,,,15
기장(bgj8a),"2011-01-01 15:00",14.5,,,5,14.2,,,10,,,,15
기장(bgj8a),"2011-01-01 15:30",14.5,,,5,14.2,,,10,,,,15
기장(bgj8a),"2011-01-01 16:00",14.5,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 16:30",14.7,,,5,14.3,,,10,,,,15
기장(bgj8a),"2011-01-01 17:00",14.7,,,5,14.4,,,10,,,,15
