"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2016-07-01 00:00",19.6,,,5,14.7,,,20,11.7,,,30
°­¸ª(bgna3),"2016-07-01 00:30",19.7,,,5,15.1,,,20,11.5,,,30
°­¸ª(bgna3),"2016-07-01 01:00",19.5,,,5,15.3,,,20,11.3,,,30
°­¸ª(bgna3),"2016-07-01 01:30",19.6,,,5,16,,,20,11.5,,,30
°­¸ª(bgna3),"2016-07-01 02:00",19.7,,,5,15.4,,,20,11.3,,,30
°­¸ª(bgna3),"2016-07-01 02:30",19.7,,,5,16.5,,,20,11.3,,,30
°­¸ª(bgna3),"2016-07-01 03:00",19.7,,,5,17.1,,,20,11.3,,,30
°­¸ª(bgna3),"2016-07-01 03:30",19.8,,,5,15.5,,,20,11.2,,,30
°­¸ª(bgna3),"2016-07-01 04:00",19.8,,,5,16,,,20,11.5,,,30
°­¸ª(bgna3),"2016-07-01 04:30",19.8,,,5,16.9,,,20,11.7,,,30
°­¸ª(bgna3),"2016-07-01 05:00",19.8,,,5,16.4,,,20,11.9,,,30
°­¸ª(bgna3),"2016-07-01 05:30",19.9,,,5,17.1,,,20,12.5,,,30
°­¸ª(bgna3),"2016-07-01 06:00",19.9,,,5,17.7,,,20,13.3,,,30
°­¸ª(bgna3),"2016-07-01 06:30",19.9,,,5,17.8,,,20,12.7,,,30
°­¸ª(bgna3),"2016-07-01 07:30",19.9,,,5,17.9,,,20,12.1,,,30
°­¸ª(bgna3),"2016-07-01 08:00",19.7,,,5,18.1,,,20,11.6,,,30
°­¸ª(bgna3),"2016-07-01 08:30",19.7,,,5,17.6,,,20,12.3,,,30
°­¸ª(bgna3),"2016-07-01 09:00",19.7,,,5,17.4,,,20,11.7,,,30
°­¸ª(bgna3),"2016-07-01 09:30",19.7,,,5,17.3,,,20,10.8,,,30
°­¸ª(bgna3),"2016-07-01 10:00",19.8,,,5,17.3,,,20,11,,,30
°­¸ª(bgna3),"2016-07-01 10:30",19.8,,,5,17,,,20,10.4,,,30
°­¸ª(bgna3),"2016-07-01 11:00",19.7,,,5,16.9,,,20,9.3,,,30
°­¸ª(bgna3),"2016-07-01 11:30",19.8,,,5,16.8,,,20,9.3,,,30
°­¸ª(bgna3),"2016-07-01 12:00",19.8,,,5,16.3,,,20,9.1,,,30
°­¸ª(bgna3),"2016-07-01 12:30",19.8,,,5,16.1,,,20,9.1,,,30
°­¸ª(bgna3),"2016-07-01 13:00",19.7,,,5,15.6,,,20,9,,,30
°­¸ª(bgna3),"2016-07-01 13:30",19.6,,,5,15.2,,,20,9.1,,,30
°­¸ª(bgna3),"2016-07-01 14:00",19.6,,,5,14.6,,,20,9.2,,,30
°­¸ª(bgna3),"2016-07-01 14:30",19.4,,,5,14.1,,,20,9.6,,,30
