"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2018-04-01 00:00",7.4,,,5,4.3,,,20,3.6,,,30
°­¸ª(bgna3),"2018-04-01 00:30",7.5,,,5,4.2,,,20,3.4,,,30
°­¸ª(bgna3),"2018-04-01 01:00",7.6,,,5,4.3,,,20,3.6,,,30
°­¸ª(bgna3),"2018-04-01 01:30",7.5,,,5,4.3,,,20,3.4,,,30
°­¸ª(bgna3),"2018-04-01 02:00",7.6,,,5,4.3,,,20,3.4,,,30
°­¸ª(bgna3),"2018-04-01 02:30",7.5,,,5,4.4,,,20,3.6,,,30
°­¸ª(bgna3),"2018-04-01 03:00",7.6,,,5,4.2,,,20,3.5,,,30
°­¸ª(bgna3),"2018-04-01 03:30",7.6,,,5,3.9,,,20,3.4,,,30
°­¸ª(bgna3),"2018-04-01 04:00",7.7,,,5,4.3,,,20,3.4,,,30
°­¸ª(bgna3),"2018-04-01 04:30",7.6,,,5,4.3,,,20,3.4,,,30
°­¸ª(bgna3),"2018-04-01 05:00",7.6,,,5,4.9,,,20,3.6,,,30
°­¸ª(bgna3),"2018-04-01 05:30",7.8,,,5,5.1,,,20,3.7,,,30
°­¸ª(bgna3),"2018-04-01 06:00",7.6,,,5,5.1,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-01 06:30",7.7,,,5,5.3,,,20,4.7,,,30
°­¸ª(bgna3),"2018-04-01 07:00",7.6,,,5,5.6,,,20,4.8,,,30
°­¸ª(bgna3),"2018-04-01 07:30",7.8,,,5,6.3,,,20,5.1,,,30
°­¸ª(bgna3),"2018-04-01 08:00",7.7,,,5,6.4,,,20,5,,,30
°­¸ª(bgna3),"2018-04-01 08:30",7.7,,,5,6.5,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-01 09:00",7.6,,,5,6.8,,,20,5.4,,,30
°­¸ª(bgna3),"2018-04-01 09:30",7.7,,,5,7.2,,,20,5.8,,,30
°­¸ª(bgna3),"2018-04-01 10:00",7.7,,,5,7.2,,,20,6,,,30
°­¸ª(bgna3),"2018-04-01 10:30",7.7,,,5,7.1,,,20,6,,,30
°­¸ª(bgna3),"2018-04-01 11:00",7.6,,,5,6.5,,,20,5.5,,,30
°­¸ª(bgna3),"2018-04-01 11:30",7.7,,,5,6.7,,,20,5.7,,,30
°­¸ª(bgna3),"2018-04-01 12:00",8.1,,,5,6.5,,,20,5.7,,,30
°­¸ª(bgna3),"2018-04-01 12:30",7.6,,,5,5.5,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-01 13:00",7.4,,,5,5.2,,,20,5.1,,,30
°­¸ª(bgna3),"2018-04-01 13:30",7.2,,,5,5.1,,,20,4.8,,,30
°­¸ª(bgna3),"2018-04-01 14:00",7.2,,,5,4.7,,,20,4.4,,,30
°­¸ª(bgna3),"2018-04-01 14:30",7.6,,,5,4.7,,,20,3.9,,,30
°­¸ª(bgna3),"2018-04-01 15:00",7.8,,,5,4.8,,,20,3.8,,,30
°­¸ª(bgna3),"2018-04-01 15:30",7.8,,,5,5.1,,,20,3.8,,,30
°­¸ª(bgna3),"2018-04-01 16:00",8.1,,,5,5,,,20,3.7,,,30
°­¸ª(bgna3),"2018-04-01 16:30",8,,,5,5.1,,,20,3.8,,,30
°­¸ª(bgna3),"2018-04-01 17:00",8,,,5,5.1,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-01 17:30",7.7,,,5,5.2,,,20,4.5,,,30
°­¸ª(bgna3),"2018-04-01 18:00",8.2,,,5,5.9,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-01 18:30",8.5,,,5,6.3,,,20,5,,,30
°­¸ª(bgna3),"2018-04-01 19:00",8.9,,,5,7.1,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-01 19:30",8.7,,,5,6.7,,,20,5.9,,,30
°­¸ª(bgna3),"2018-04-01 20:00",8.6,,,5,6.7,,,20,5.7,,,30
°­¸ª(bgna3),"2018-04-01 20:30",8.4,,,5,6.6,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-01 21:00",8.2,,,5,6.6,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-01 21:30",7.8,,,5,6.6,,,20,5.5,,,30
°­¸ª(bgna3),"2018-04-01 22:00",7.1,,,5,6.5,,,20,5.4,,,30
°­¸ª(bgna3),"2018-04-01 22:30",6.9,,,5,5.9,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-01 23:00",6.8,,,5,5.5,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-01 23:30",6.8,,,5,6,,,20,5.4,,,30
°­¸ª(bgna3),"2018-04-02 00:00",8.5,,,5,6.2,,,20,5,,,30
°­¸ª(bgna3),"2018-04-02 00:30",8.4,,,5,5.2,,,20,4.8,,,30
°­¸ª(bgna3),"2018-04-02 01:00",8.6,,,5,5.6,,,20,4.7,,,30
°­¸ª(bgna3),"2018-04-02 01:30",8.6,,,5,5.3,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-02 02:00",8.8,,,5,5.5,,,20,4.4,,,30
°­¸ª(bgna3),"2018-04-02 02:30",8.6,,,5,5.3,,,20,4.4,,,30
°­¸ª(bgna3),"2018-04-02 03:00",8.6,,,5,6,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-02 03:30",8.6,,,5,5.6,,,20,4.9,,,30
°­¸ª(bgna3),"2018-04-02 04:00",8.4,,,5,5.8,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-02 04:30",8.5,,,5,5.9,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-02 05:00",8.5,,,5,5.9,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-02 05:30",8.5,,,5,6.1,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-02 06:00",8.5,,,5,6.3,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-02 06:30",8.6,,,5,6.2,,,20,5.4,,,30
°­¸ª(bgna3),"2018-04-02 07:00",8.5,,,5,6.2,,,20,5.2,,,30
°­¸ª(bgna3),"2018-04-02 07:30",8.7,,,5,6.2,,,20,5.5,,,30
°­¸ª(bgna3),"2018-04-02 08:00",8.6,,,5,6.2,,,20,5.6,,,30
°­¸ª(bgna3),"2018-04-02 08:30",9,,,5,6.2,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-02 09:00",8.8,,,5,6.2,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-02 09:30",9,,,5,6.2,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-02 10:00",8.6,,,5,6.2,,,20,5.1,,,30
°­¸ª(bgna3),"2018-04-02 10:30",8.6,,,5,6.1,,,20,5,,,30
°­¸ª(bgna3),"2018-04-02 11:00",8.5,,,5,5.3,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-02 11:30",8.5,,,5,4.8,,,20,4,,,30
°­¸ª(bgna3),"2018-04-02 12:00",8.7,,,5,5.8,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-02 12:30",8.9,,,5,5.8,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-02 13:00",8.8,,,5,4.8,,,20,4,,,30
°­¸ª(bgna3),"2018-04-02 13:30",8.6,,,5,5.9,,,20,3.9,,,30
°­¸ª(bgna3),"2018-04-02 14:00",8.5,,,5,5.3,,,20,3.7,,,30
°­¸ª(bgna3),"2018-04-02 14:30",8.9,,,5,6,,,20,3.8,,,30
°­¸ª(bgna3),"2018-04-02 15:00",8.7,,,5,6,,,20,4,,,30
°­¸ª(bgna3),"2018-04-02 15:30",8.3,,,5,5.8,,,20,4.2,,,30
°­¸ª(bgna3),"2018-04-02 16:00",8,,,5,5.1,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-02 16:30",8.4,,,5,5.2,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-02 17:00",8.6,,,5,6.7,,,20,4.8,,,30
°­¸ª(bgna3),"2018-04-02 17:30",9,,,5,6.9,,,20,5.1,,,30
°­¸ª(bgna3),"2018-04-02 18:00",8.8,,,5,7,,,20,5.5,,,30
°­¸ª(bgna3),"2018-04-02 18:30",8.3,,,5,6.4,,,20,5.7,,,30
°­¸ª(bgna3),"2018-04-02 19:00",8.4,,,5,6.3,,,20,5.7,,,30
°­¸ª(bgna3),"2018-04-02 19:30",8.4,,,5,6.5,,,20,5.8,,,30
°­¸ª(bgna3),"2018-04-02 20:00",8.8,,,5,6.6,,,20,6,,,30
°­¸ª(bgna3),"2018-04-02 20:30",8.8,,,5,6.9,,,20,6.6,,,30
°­¸ª(bgna3),"2018-04-02 21:00",9,,,5,6.8,,,20,6.7,,,30
°­¸ª(bgna3),"2018-04-02 21:30",9.1,,,5,6.8,,,20,6.8,,,30
°­¸ª(bgna3),"2018-04-02 22:00",9.1,,,5,6.9,,,20,6.7,,,30
°­¸ª(bgna3),"2018-04-02 22:30",9.1,,,5,6.9,,,20,6.5,,,30
°­¸ª(bgna3),"2018-04-02 23:00",9.1,,,5,6.9,,,20,6.1,,,30
°­¸ª(bgna3),"2018-04-02 23:30",9.1,,,5,7,,,20,6.5,,,30
°­¸ª(bgna3),"2018-04-03 00:00",9,,,5,7,,,20,6.4,,,30
°­¸ª(bgna3),"2018-04-03 00:30",9.1,,,5,6.9,,,20,5.8,,,30
°­¸ª(bgna3),"2018-04-03 01:00",9.1,,,5,6.7,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-03 01:30",9.3,,,5,6.8,,,20,4.5,,,30
°­¸ª(bgna3),"2018-04-03 02:00",9.3,,,5,6.9,,,20,4.5,,,30
°­¸ª(bgna3),"2018-04-03 02:30",9,,,5,6.7,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-03 03:00",8.9,,,5,6.7,,,20,4.6,,,30
°­¸ª(bgna3),"2018-04-03 03:30",8.8,,,5,6.3,,,20,3.9,,,30
°­¸ª(bgna3),"2018-04-03 04:00",8.6,,,5,6,,,20,4.1,,,30
°­¸ª(bgna3),"2018-04-03 04:30",8.9,,,5,5.9,,,20,4.5,,,30
°­¸ª(bgna3),"2018-04-03 05:00",8.5,,,5,5.6,,,20,4.2,,,30
°­¸ª(bgna3),"2018-04-03 05:30",8.1,,,5,5.7,,,20,4.3,,,30
°­¸ª(bgna3),"2018-04-03 06:00",7.8,,,5,5.8,,,20,4.5,,,30
°­¸ª(bgna3),"2018-04-03 06:30",8.1,,,5,6,,,20,4.8,,,30
°­¸ª(bgna3),"2018-04-03 07:00",7.8,,,5,6.3,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-03 07:30",7.6,,,5,6.3,,,20,5.4,,,30
°­¸ª(bgna3),"2018-04-03 08:00",7.7,,,5,6.3,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-03 08:30",7.7,,,5,6.3,,,20,5.3,,,30
°­¸ª(bgna3),"2018-04-03 09:00",7.7,,,5,6.4,,,20,5.8,,,30
