"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중충수온(℃)","중충염분(psu)","중충DO(mg/L)","중층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
강릉(bgna3),"2018-05-15 23:30",11.9,,,5,8.6,,,20,6.3,,,30
강릉(bgna3),"2018-05-16 00:30",11.6,,,5,8.2,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 01:00",11.5,,,5,7.6,,,20,5.5,,,30
강릉(bgna3),"2018-05-16 01:30",12.8,,,5,8,,,20,5.6,,,30
강릉(bgna3),"2018-05-16 02:00",13.3,,,5,8.4,,,20,5.6,,,30
강릉(bgna3),"2018-05-16 02:30",14.3,,,5,8.8,,,20,5.6,,,30
강릉(bgna3),"2018-05-16 03:00",12.8,,,5,8.1,,,20,5.6,,,30
강릉(bgna3),"2018-05-16 03:30",14.1,,,5,9,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 04:00",13.5,,,5,9.4,,,20,6.2,,,30
강릉(bgna3),"2018-05-16 04:30",14,,,5,9.1,,,20,6.8,,,30
강릉(bgna3),"2018-05-16 05:00",14.3,,,5,9.6,,,20,7.2,,,30
강릉(bgna3),"2018-05-16 05:30",14.3,,,5,9.7,,,20,7.9,,,30
강릉(bgna3),"2018-05-16 06:00",14.4,,,5,9.9,,,20,8.2,,,30
강릉(bgna3),"2018-05-16 06:30",14.4,,,5,9,,,20,8.3,,,30
강릉(bgna3),"2018-05-16 07:00",14.4,,,5,8.5,,,20,8,,,30
강릉(bgna3),"2018-05-16 07:30",14.3,,,5,8.4,,,20,7.7,,,30
강릉(bgna3),"2018-05-16 08:00",14.6,,,5,10.1,,,20,7.8,,,30
강릉(bgna3),"2018-05-16 08:30",14.6,,,5,8.5,,,20,6.6,,,30
강릉(bgna3),"2018-05-16 09:30",14.7,,,5,9,,,20,6.4,,,30
강릉(bgna3),"2018-05-16 10:00",14.7,,,5,8.9,,,20,6.1,,,30
강릉(bgna3),"2018-05-16 10:30",14.6,,,5,8.4,,,20,6,,,30
강릉(bgna3),"2018-05-16 11:00",14.5,,,5,8.2,,,20,6.2,,,30
강릉(bgna3),"2018-05-16 11:30",14,,,5,7.6,,,20,6.1,,,30
강릉(bgna3),"2018-05-16 12:00",13.9,,,5,7.4,,,20,5.9,,,30
강릉(bgna3),"2018-05-16 12:30",14.2,,,5,7,,,20,5.9,,,30
강릉(bgna3),"2018-05-16 13:00",14.4,,,5,7.2,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 13:30",14.3,,,5,6.9,,,20,5.7,,,30
강릉(bgna3),"2018-05-16 14:00",14.5,,,5,6.7,,,20,5.5,,,30
강릉(bgna3),"2018-05-16 14:30",13.2,,,5,6.8,,,20,5.5,,,30
강릉(bgna3),"2018-05-16 15:00",14.4,,,5,6.9,,,20,5.2,,,30
강릉(bgna3),"2018-05-16 15:30",14.3,,,5,7.1,,,20,5.3,,,30
강릉(bgna3),"2018-05-16 16:00",14.3,,,5,7.2,,,20,5.3,,,30
강릉(bgna3),"2018-05-16 16:30",13.5,,,5,8.3,,,20,5.5,,,30
강릉(bgna3),"2018-05-16 17:00",11.4,,,5,8.7,,,20,5.7,,,30
강릉(bgna3),"2018-05-16 17:30",14.3,,,5,8.7,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 18:00",13.5,,,5,8.5,,,20,5.7,,,30
강릉(bgna3),"2018-05-16 18:30",13.1,,,5,8.8,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 19:00",13.1,,,5,8.9,,,20,5.9,,,30
강릉(bgna3),"2018-05-16 19:30",12.5,,,5,9,,,20,6.4,,,30
강릉(bgna3),"2018-05-16 20:00",12.1,,,5,8.6,,,20,6.4,,,30
강릉(bgna3),"2018-05-16 20:30",12.2,,,5,8.5,,,20,6.3,,,30
강릉(bgna3),"2018-05-16 21:00",12.2,,,5,8.4,,,20,6.2,,,30
강릉(bgna3),"2018-05-16 21:30",12.1,,,5,7.9,,,20,6.1,,,30
강릉(bgna3),"2018-05-16 22:00",11.7,,,5,7.6,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 22:30",11.7,,,5,6.9,,,20,5.8,,,30
강릉(bgna3),"2018-05-16 23:00",11.9,,,5,6.8,,,20,5.6,,,30
강릉(bgna3),"2018-05-16 23:30",11.8,,,5,6.7,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 00:00",11.9,,,5,6.5,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 00:30",12,,,5,6.6,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 01:00",12,,,5,6.5,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 01:30",11.8,,,5,6.7,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 02:00",11.4,,,5,7.1,,,20,5.3,,,30
강릉(bgna3),"2018-05-17 02:30",11.2,,,5,7.1,,,20,5.2,,,30
강릉(bgna3),"2018-05-17 03:00",11.2,,,5,7.1,,,20,5.1,,,30
강릉(bgna3),"2018-05-17 03:30",11.5,,,5,7.3,,,20,5.1,,,30
강릉(bgna3),"2018-05-17 04:00",12.9,,,5,7.3,,,20,5.1,,,30
강릉(bgna3),"2018-05-17 04:30",14.4,,,5,8.8,,,20,6,,,30
강릉(bgna3),"2018-05-17 05:00",14.4,,,5,10.4,,,20,6.6,,,30
강릉(bgna3),"2018-05-17 05:30",14.1,,,5,8.4,,,20,5.7,,,30
강릉(bgna3),"2018-05-17 06:00",14.1,,,5,9.1,,,20,5.7,,,30
강릉(bgna3),"2018-05-17 06:30",14.2,,,5,9.5,,,20,6,,,30
강릉(bgna3),"2018-05-17 07:00",14,,,5,9.1,,,20,6,,,30
강릉(bgna3),"2018-05-17 07:30",14.2,,,5,9.4,,,20,6.1,,,30
강릉(bgna3),"2018-05-17 08:00",14.2,,,5,9.3,,,20,5.9,,,30
강릉(bgna3),"2018-05-17 08:30",14.3,,,5,9.4,,,20,6.5,,,30
강릉(bgna3),"2018-05-17 09:00",14.3,,,5,9.4,,,20,6.5,,,30
강릉(bgna3),"2018-05-17 09:30",14.3,,,5,8.6,,,20,6.1,,,30
강릉(bgna3),"2018-05-17 10:00",14.3,,,5,7.7,,,20,5.7,,,30
강릉(bgna3),"2018-05-17 10:30",14.2,,,5,5.9,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 11:00",14.3,,,5,5.8,,,20,5,,,30
강릉(bgna3),"2018-05-17 11:30",14.3,,,5,6.2,,,20,4.9,,,30
강릉(bgna3),"2018-05-17 12:00",14.3,,,5,5.8,,,20,4.7,,,30
강릉(bgna3),"2018-05-17 12:30",14.3,,,5,6.9,,,20,5.3,,,30
강릉(bgna3),"2018-05-17 13:00",11.7,,,5,7.4,,,20,5.4,,,30
강릉(bgna3),"2018-05-17 13:30",13.4,,,5,6.1,,,20,5.6,,,30
강릉(bgna3),"2018-05-17 14:00",13.3,,,5,6.8,,,20,5.1,,,30
강릉(bgna3),"2018-05-17 14:30",14.5,,,5,6.4,,,20,5,,,30
강릉(bgna3),"2018-05-17 15:00",14.2,,,5,6.4,,,20,4.8,,,30
강릉(bgna3),"2018-05-17 15:30",14.5,,,5,6.3,,,20,5,,,30
강릉(bgna3),"2018-05-17 16:00",14.6,,,5,6.8,,,20,5.2,,,30
강릉(bgna3),"2018-05-17 17:00",14.4,,,5,7.2,,,20,5.5,,,30
강릉(bgna3),"2018-05-17 17:30",14.4,,,5,7.3,,,20,5.6,,,30
강릉(bgna3),"2018-05-17 18:00",14.3,,,5,7.3,,,20,5.6,,,30
강릉(bgna3),"2018-05-17 18:30",14.1,,,5,7.8,,,20,5.7,,,30
강릉(bgna3),"2018-05-17 19:00",14.1,,,5,8.2,,,20,5.9,,,30
강릉(bgna3),"2018-05-17 19:30",14,,,5,8.9,,,20,6.8,,,30
강릉(bgna3),"2018-05-17 20:00",14,,,5,9,,,20,6.3,,,30
강릉(bgna3),"2018-05-17 21:00",13.9,,,5,12.1,,,20,7.8,,,30
강릉(bgna3),"2018-05-23 15:00",14.5,,,5,7.6,,,20,4.3,,,30
강릉(bgna3),"2018-05-23 15:30",14.5,,,5,7.1,,,20,4.3,,,30
강릉(bgna3),"2018-05-23 16:00",14.7,,,5,7.4,,,20,4.3,,,30
강릉(bgna3),"2018-05-23 16:30",14.8,,,5,6.8,,,20,4.7,,,30
강릉(bgna3),"2018-05-23 17:00",15,,,5,7.8,,,20,4.9,,,30
강릉(bgna3),"2018-05-23 17:30",14.9,,,5,7.6,,,20,5,,,30
강릉(bgna3),"2018-05-23 18:00",14.9,,,5,7.5,,,20,4.9,,,30
강릉(bgna3),"2018-05-23 18:30",14.7,,,5,8.1,,,20,4.8,,,30
강릉(bgna3),"2018-05-23 19:00",14.8,,,5,8.7,,,20,4.7,,,30
강릉(bgna3),"2018-05-23 19:30",14.6,,,5,9.7,,,20,4.6,,,30
강릉(bgna3),"2018-05-23 20:00",15.4,,,5,8.9,,,20,4.4,,,30
강릉(bgna3),"2018-05-23 20:30",15.2,,,5,9.6,,,20,4.4,,,30
강릉(bgna3),"2018-05-23 21:00",15.7,,,5,13.1,,,20,5.1,,,30
강릉(bgna3),"2018-05-23 21:30",14.3,,,5,11,,,20,4.9,,,30
강릉(bgna3),"2018-05-23 22:00",14.1,,,5,10,,,20,4.8,,,30
강릉(bgna3),"2018-05-23 22:30",14.4,,,5,10.7,,,20,5.1,,,30
강릉(bgna3),"2018-05-23 23:00",14.4,,,5,7.5,,,20,5.2,,,30
강릉(bgna3),"2018-05-23 23:30",14.2,,,5,9.4,,,20,5.7,,,30
강릉(bgna3),"2018-05-24 00:00",14.2,,,5,8.4,,,20,5.5,,,30
강릉(bgna3),"2018-05-24 00:30",14.2,,,5,6.6,,,20,5.1,,,30
강릉(bgna3),"2018-05-24 01:00",14.2,,,5,5.7,,,20,4.4,,,30
강릉(bgna3),"2018-05-24 01:30",14.1,,,5,5.6,,,20,4,,,30
강릉(bgna3),"2018-05-24 02:00",14,,,5,5.4,,,20,3.8,,,30
강릉(bgna3),"2018-05-24 02:30",14.1,,,5,6.2,,,20,3.8,,,30
강릉(bgna3),"2018-05-24 03:00",14,,,5,6.8,,,20,3.7,,,30
강릉(bgna3),"2018-05-24 03:30",14,,,5,6.5,,,20,3.8,,,30
강릉(bgna3),"2018-05-24 04:00",13.9,,,5,5.6,,,20,3.8,,,30
강릉(bgna3),"2018-05-24 04:30",14.1,,,5,5.7,,,20,4,,,30
강릉(bgna3),"2018-05-24 05:00",14.1,,,5,6.8,,,20,4.3,,,30
강릉(bgna3),"2018-05-24 05:30",14,,,5,6.6,,,20,4.5,,,30
강릉(bgna3),"2018-05-24 06:00",13.8,,,5,7.1,,,20,4.6,,,30
강릉(bgna3),"2018-05-24 06:30",14.9,,,5,8,,,20,5.1,,,30
강릉(bgna3),"2018-05-24 07:00",15,,,5,8.2,,,20,4.9,,,30
강릉(bgna3),"2018-05-24 07:30",14.7,,,5,8.3,,,20,5.2,,,30
강릉(bgna3),"2018-05-24 08:00",14.7,,,5,8.2,,,20,5.3,,,30
강릉(bgna3),"2018-05-24 08:30",14.5,,,5,7.2,,,20,5.4,,,30
강릉(bgna3),"2018-05-24 09:00",14,,,5,7.3,,,20,5.5,,,30
강릉(bgna3),"2018-05-24 09:30",13.8,,,5,8.2,,,20,5.3,,,30
강릉(bgna3),"2018-05-24 10:00",14,,,5,6.4,,,20,4.9,,,30
강릉(bgna3),"2018-05-24 10:30",14,,,5,5.6,,,20,4.3,,,30
강릉(bgna3),"2018-05-24 11:00",13.8,,,5,6.1,,,20,4,,,30
강릉(bgna3),"2018-05-24 11:30",13.9,,,5,5.4,,,20,4,,,30
강릉(bgna3),"2018-05-24 12:00",14,,,5,6.2,,,20,4,,,30
강릉(bgna3),"2018-05-24 12:30",14,,,5,5.5,,,20,4,,,30
강릉(bgna3),"2018-05-24 13:00",14,,,5,5.8,,,20,4,,,30
강릉(bgna3),"2018-05-24 13:30",14.4,,,5,6,,,20,4,,,30
강릉(bgna3),"2018-05-24 14:00",14.5,,,5,6.3,,,20,4.1,,,30
강릉(bgna3),"2018-05-24 14:30",14.4,,,5,5.1,,,20,4.1,,,30
강릉(bgna3),"2018-05-24 15:00",14.3,,,5,5.3,,,20,4.1,,,30
강릉(bgna3),"2018-05-24 15:30",14.1,,,5,5.3,,,20,4.2,,,30
강릉(bgna3),"2018-05-24 16:00",13.6,,,5,5.6,,,20,4.1,,,30
강릉(bgna3),"2018-05-24 16:30",14.1,,,5,5.6,,,20,4.2,,,30
강릉(bgna3),"2018-05-24 17:00",13.9,,,5,5.7,,,20,4.2,,,30
강릉(bgna3),"2018-05-24 17:30",14.1,,,5,5.7,,,20,4.4,,,30
강릉(bgna3),"2018-05-24 18:00",14.1,,,5,5.5,,,20,4.3,,,30
강릉(bgna3),"2018-05-24 18:30",14.2,,,5,5.7,,,20,4.4,,,30
강릉(bgna3),"2018-05-24 19:00",14.3,,,5,5.7,,,20,4.4,,,30
강릉(bgna3),"2018-05-24 19:30",14.6,,,5,5.9,,,20,4.5,,,30
강릉(bgna3),"2018-05-24 20:00",14.8,,,5,6.4,,,20,4.6,,,30
강릉(bgna3),"2018-05-24 20:30",14.8,,,5,7.6,,,20,4.9,,,30
강릉(bgna3),"2018-05-24 21:00",15,,,5,7.9,,,20,5.4,,,30
강릉(bgna3),"2018-05-24 21:30",15.3,,,5,8.1,,,20,5.1,,,30
강릉(bgna3),"2018-05-24 22:00",15.4,,,5,8.2,,,20,5.3,,,30
강릉(bgna3),"2018-05-24 22:30",15.4,,,5,9.8,,,20,5.5,,,30
강릉(bgna3),"2018-05-24 23:00",15.3,,,5,9.4,,,20,5.6,,,30
강릉(bgna3),"2018-05-24 23:30",14.9,,,5,7.4,,,20,5.1,,,30
강릉(bgna3),"2018-05-25 00:00",15.1,,,5,7.2,,,20,5.5,,,30
강릉(bgna3),"2018-05-25 00:30",15.1,,,5,6.6,,,20,4.9,,,30
강릉(bgna3),"2018-05-25 01:00",15,,,5,6,,,20,4.6,,,30
강릉(bgna3),"2018-05-25 01:30",15.2,,,5,6,,,20,4.6,,,30
강릉(bgna3),"2018-05-25 02:00",15.1,,,5,5.5,,,20,4.5,,,30
강릉(bgna3),"2018-05-25 02:30",14.8,,,5,5.4,,,20,4.5,,,30
강릉(bgna3),"2018-05-25 03:00",15.4,,,5,5.1,,,20,4.4,,,30
강릉(bgna3),"2018-05-25 03:30",14.5,,,5,5.3,,,20,4.5,,,30
강릉(bgna3),"2018-05-25 04:00",15.1,,,5,5.4,,,20,4.7,,,30
강릉(bgna3),"2018-05-25 04:30",15.2,,,5,6,,,20,4.9,,,30
강릉(bgna3),"2018-05-25 05:00",15.3,,,5,6.2,,,20,5.5,,,30
강릉(bgna3),"2018-05-25 05:30",15.3,,,5,6.3,,,20,5.8,,,30
강릉(bgna3),"2018-05-25 06:00",15.3,,,5,6.1,,,20,5.8,,,30
강릉(bgna3),"2018-05-25 06:30",14.5,,,5,6.4,,,20,6.1,,,30
강릉(bgna3),"2018-05-25 07:00",15.5,,,5,7.3,,,20,6.4,,,30
강릉(bgna3),"2018-05-25 07:30",15.6,,,5,7.5,,,20,6.6,,,30
강릉(bgna3),"2018-05-25 08:00",15.4,,,5,8.9,,,20,7.1,,,30
강릉(bgna3),"2018-05-25 08:30",16.1,,,5,11.7,,,20,9.1,,,30
강릉(bgna3),"2018-05-25 09:00",15.9,,,5,11.6,,,20,11.3,,,30
강릉(bgna3),"2018-05-25 09:30",15.7,,,5,11.3,,,20,11.2,,,30
강릉(bgna3),"2018-05-25 10:00",15.8,,,5,11.1,,,20,9,,,30
강릉(bgna3),"2018-05-25 10:30",15.9,,,5,10.7,,,20,7.7,,,30
강릉(bgna3),"2018-05-25 11:00",15.9,,,5,10,,,20,7.6,,,30
강릉(bgna3),"2018-05-25 11:30",16.5,,,5,9.7,,,20,7.8,,,30
강릉(bgna3),"2018-05-25 12:00",16.5,,,5,9.7,,,20,6.7,,,30
강릉(bgna3),"2018-05-25 12:30",16.4,,,5,10.6,,,20,6.9,,,30
강릉(bgna3),"2018-05-25 13:00",16.4,,,5,11.3,,,20,6.5,,,30
강릉(bgna3),"2018-05-25 13:30",16.4,,,5,11.3,,,20,6.4,,,30
강릉(bgna3),"2018-05-25 14:00",16.5,,,5,10.1,,,20,6.2,,,30
강릉(bgna3),"2018-05-25 14:30",16.3,,,5,8.9,,,20,6.2,,,30
강릉(bgna3),"2018-05-25 15:00",15.5,,,5,9.1,,,20,6,,,30
강릉(bgna3),"2018-05-25 15:30",15.7,,,5,10.7,,,20,6.2,,,30
강릉(bgna3),"2018-05-25 16:00",15.9,,,5,10.3,,,20,6.4,,,30
강릉(bgna3),"2018-05-25 16:30",15.8,,,5,11.4,,,20,7.6,,,30
강릉(bgna3),"2018-05-25 17:00",15.8,,,5,10,,,20,7.6,,,30
강릉(bgna3),"2018-05-25 18:30",15.8,,,5,9.4,,,20,6,,,30
강릉(bgna3),"2018-05-25 19:00",15.8,,,5,10.1,,,20,6,,,30
강릉(bgna3),"2018-05-25 19:30",15.8,,,5,9.4,,,20,6.1,,,30
강릉(bgna3),"2018-05-25 20:00",15.8,,,5,9.2,,,20,6.1,,,30
강릉(bgna3),"2018-05-25 20:30",15.8,,,5,9.4,,,20,6,,,30
강릉(bgna3),"2018-05-25 21:00",15.7,,,5,9.4,,,20,5.9,,,30
강릉(bgna3),"2018-05-25 21:30",15.7,,,5,9.3,,,20,5.9,,,30
강릉(bgna3),"2018-05-25 22:00",15.7,,,5,9.7,,,20,5.8,,,30
강릉(bgna3),"2018-05-25 22:30",15.7,,,5,9.7,,,20,5.9,,,30
강릉(bgna3),"2018-05-25 23:00",15.6,,,5,9.7,,,20,5.9,,,30
강릉(bgna3),"2018-05-25 23:30",15.6,,,5,9.7,,,20,6.2,,,30
강릉(bgna3),"2018-05-26 00:00",15.6,,,5,9.8,,,20,6.2,,,30
강릉(bgna3),"2018-05-26 00:30",15.6,,,5,9.4,,,20,5.9,,,30
강릉(bgna3),"2018-05-26 01:00",15.6,,,5,9.9,,,20,5.8,,,30
강릉(bgna3),"2018-05-26 01:30",15.6,,,5,9.9,,,20,5.9,,,30
강릉(bgna3),"2018-05-26 02:00",15.6,,,5,9.4,,,20,5.7,,,30
강릉(bgna3),"2018-05-26 02:30",15.6,,,5,9.7,,,20,5.8,,,30
강릉(bgna3),"2018-05-26 03:00",15.6,,,5,9.2,,,20,5.7,,,30
강릉(bgna3),"2018-05-26 03:30",15.6,,,5,9.9,,,20,6.7,,,30
강릉(bgna3),"2018-05-26 04:00",15.7,,,5,8.3,,,20,5.9,,,30
강릉(bgna3),"2018-05-26 04:30",15.6,,,5,9.4,,,20,6,,,30
강릉(bgna3),"2018-05-26 05:00",15.7,,,5,10.1,,,20,6.2,,,30
강릉(bgna3),"2018-05-26 05:30",15.7,,,5,12.5,,,20,7.2,,,30
강릉(bgna3),"2018-05-26 06:00",15.7,,,5,13.1,,,20,7.6,,,30
강릉(bgna3),"2018-05-26 06:30",15.7,,,5,13.3,,,20,8.2,,,30
강릉(bgna3),"2018-05-26 07:00",15.8,,,5,13.5,,,20,8,,,30
강릉(bgna3),"2018-05-26 07:30",15.9,,,5,13.5,,,20,7.2,,,30
강릉(bgna3),"2018-05-26 08:00",15.9,,,5,13.1,,,20,6.5,,,30
강릉(bgna3),"2018-05-26 08:30",16,,,5,12.9,,,20,6.4,,,30
강릉(bgna3),"2018-05-26 09:00",16,,,5,12.6,,,20,6.1,,,30
강릉(bgna3),"2018-05-26 09:30",16,,,5,12.7,,,20,5.7,,,30
강릉(bgna3),"2018-05-26 10:00",16,,,5,12.4,,,20,6.5,,,30
강릉(bgna3),"2018-05-26 10:30",16,,,5,12,,,20,6,,,30
강릉(bgna3),"2018-05-26 11:00",16,,,5,11.5,,,20,5.5,,,30
강릉(bgna3),"2018-05-26 11:30",16.1,,,5,11.2,,,20,5,,,30
강릉(bgna3),"2018-05-26 12:00",16.2,,,5,10.7,,,20,4.9,,,30
강릉(bgna3),"2018-05-26 12:30",16.2,,,5,9.8,,,20,4.8,,,30
강릉(bgna3),"2018-05-26 13:00",16.4,,,5,10,,,20,5.5,,,30
강릉(bgna3),"2018-05-26 13:30",16.5,,,5,10.5,,,20,6.1,,,30
강릉(bgna3),"2018-05-26 14:00",16.4,,,5,11.5,,,20,6.8,,,30
강릉(bgna3),"2018-05-26 14:30",16.5,,,5,12,,,20,7.6,,,30
강릉(bgna3),"2018-05-26 15:00",16.5,,,5,12.3,,,20,8,,,30
강릉(bgna3),"2018-05-26 15:30",16.5,,,5,13.1,,,20,9.4,,,30
강릉(bgna3),"2018-05-26 16:30",16.5,,,5,13.5,,,20,9.7,,,30
강릉(bgna3),"2018-05-26 17:00",16.5,,,5,13.8,,,20,9.5,,,30
강릉(bgna3),"2018-05-26 19:00",16.5,,,5,10.9,,,20,5.2,,,30
강릉(bgna3),"2018-05-26 19:30",16.3,,,5,11.3,,,20,4.5,,,30
강릉(bgna3),"2018-05-26 20:00",16.2,,,5,9.1,,,20,4.1,,,30
강릉(bgna3),"2018-05-26 20:30",16.2,,,5,10.8,,,20,4.1,,,30
강릉(bgna3),"2018-05-26 21:00",16.2,,,5,9.4,,,20,4.4,,,30
강릉(bgna3),"2018-05-26 21:30",16.4,,,5,9.2,,,20,4.4,,,30
강릉(bgna3),"2018-05-26 22:00",16.4,,,5,10.8,,,20,5,,,30
강릉(bgna3),"2018-05-26 22:30",16.5,,,5,11.5,,,20,5.8,,,30
강릉(bgna3),"2018-05-26 23:00",16.5,,,5,10.1,,,20,6,,,30
강릉(bgna3),"2018-05-26 23:30",16.5,,,5,10.2,,,20,6.1,,,30
강릉(bgna3),"2018-05-27 00:00",16.4,,,5,10.6,,,20,6.2,,,30
강릉(bgna3),"2018-05-27 00:30",16.5,,,5,11.5,,,20,6.2,,,30
강릉(bgna3),"2018-05-27 01:00",16.6,,,5,12.8,,,20,6.1,,,30
강릉(bgna3),"2018-05-27 01:30",16.6,,,5,14.2,,,20,6.5,,,30
강릉(bgna3),"2018-05-27 02:00",16.6,,,5,13.1,,,20,6.4,,,30
강릉(bgna3),"2018-05-27 02:30",16.6,,,5,12.9,,,20,6.5,,,30
강릉(bgna3),"2018-05-27 03:00",16.6,,,5,13.5,,,20,6.9,,,30
강릉(bgna3),"2018-05-27 03:30",16.6,,,5,13.5,,,20,7.2,,,30
강릉(bgna3),"2018-05-27 04:00",16.5,,,5,13,,,20,6.8,,,30
강릉(bgna3),"2018-05-27 04:30",16.5,,,5,12.7,,,20,5.9,,,30
강릉(bgna3),"2018-05-27 05:00",16.5,,,5,11.9,,,20,5.2,,,30
강릉(bgna3),"2018-05-27 05:30",16.5,,,5,11.3,,,20,4.5,,,30
강릉(bgna3),"2018-05-27 06:00",16.5,,,5,11,,,20,4.4,,,30
강릉(bgna3),"2018-05-27 06:30",16.5,,,5,8.6,,,20,4.1,,,30
강릉(bgna3),"2018-05-27 07:00",16.5,,,5,7.1,,,20,4,,,30
강릉(bgna3),"2018-05-27 07:30",16.5,,,5,7,,,20,3.9,,,30
강릉(bgna3),"2018-05-27 08:00",16.5,,,5,7,,,20,4.4,,,30
강릉(bgna3),"2018-05-27 08:30",16.5,,,5,7.7,,,20,5.2,,,30
강릉(bgna3),"2018-05-27 09:00",16.5,,,5,7.5,,,20,5,,,30
강릉(bgna3),"2018-05-27 09:30",16.5,,,5,7.9,,,20,5.3,,,30
강릉(bgna3),"2018-05-27 10:00",16.5,,,5,8.2,,,20,5.9,,,30
강릉(bgna3),"2018-05-27 10:30",16.5,,,5,8.4,,,20,6.2,,,30
강릉(bgna3),"2018-05-27 11:00",16.6,,,5,8.3,,,20,5.5,,,30
강릉(bgna3),"2018-05-27 11:30",16.6,,,5,9,,,20,5.5,,,30
강릉(bgna3),"2018-05-27 12:00",16.7,,,5,9.2,,,20,5.8,,,30
강릉(bgna3),"2018-05-27 12:30",16.6,,,5,12.1,,,20,6.9,,,30
강릉(bgna3),"2018-05-27 13:00",16.7,,,5,14.1,,,20,7.2,,,30
강릉(bgna3),"2018-05-27 13:30",16.7,,,5,12.5,,,20,7,,,30
강릉(bgna3),"2018-05-27 14:00",16.5,,,5,12.1,,,20,7.1,,,30
강릉(bgna3),"2018-05-27 14:30",16.5,,,5,12.1,,,20,6.4,,,30
강릉(bgna3),"2018-05-27 15:00",16.5,,,5,11.9,,,20,5.7,,,30
강릉(bgna3),"2018-05-27 15:30",16.4,,,5,11.3,,,20,5.1,,,30
강릉(bgna3),"2018-05-27 16:00",16.4,,,5,10.8,,,20,4.8,,,30
강릉(bgna3),"2018-05-27 16:30",16.4,,,5,10.4,,,20,4.3,,,30
강릉(bgna3),"2018-05-27 17:00",16.3,,,5,10.1,,,20,4.3,,,30
강릉(bgna3),"2018-05-27 17:30",16.3,,,5,9.4,,,20,4.3,,,30
강릉(bgna3),"2018-05-27 18:30",16.3,,,5,7.3,,,20,4.3,,,30
강릉(bgna3),"2018-05-27 19:00",16.2,,,5,7.5,,,20,4.5,,,30
강릉(bgna3),"2018-05-27 19:30",16.3,,,5,8.4,,,20,4.6,,,30
강릉(bgna3),"2018-05-27 20:00",16.3,,,5,8.7,,,20,4.5,,,30
강릉(bgna3),"2018-05-27 20:30",16.3,,,5,9.1,,,20,4.8,,,30
강릉(bgna3),"2018-05-27 21:00",16.3,,,5,8.8,,,20,4.7,,,30
