"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중충수온(℃)","중충염분(psu)","중충DO(mg/L)","중층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
강릉(bgna3),"2018-03-15 03:00",8.7,,,5,8.2,,,20,7.7,,,30
강릉(bgna3),"2018-03-15 03:30",8.6,,,5,8,,,20,7.5,,,30
강릉(bgna3),"2018-03-15 04:00",8.6,,,5,7.8,,,20,7.2,,,30
강릉(bgna3),"2018-03-15 04:30",8.6,,,5,8.1,,,20,6.9,,,30
강릉(bgna3),"2018-03-15 05:00",8.7,,,5,7.9,,,20,7.1,,,30
강릉(bgna3),"2018-03-15 05:30",8.7,,,5,7.7,,,20,7.4,,,30
강릉(bgna3),"2018-03-15 06:00",8.6,,,5,7.4,,,20,6.2,,,30
강릉(bgna3),"2018-03-15 06:30",8.6,,,5,7.3,,,20,6.1,,,30
강릉(bgna3),"2018-03-15 07:00",8.8,,,5,7.6,,,20,6.3,,,30
강릉(bgna3),"2018-03-15 07:30",8.8,,,5,7.6,,,20,6.1,,,30
강릉(bgna3),"2018-03-15 08:00",8.9,,,5,8.1,,,20,6.8,,,30
강릉(bgna3),"2018-03-15 08:30",9,,,5,8.2,,,20,7.2,,,30
강릉(bgna3),"2018-03-15 09:00",9,,,5,8.2,,,20,7.2,,,30
강릉(bgna3),"2018-03-15 09:30",9,,,5,8.2,,,20,7.6,,,30
강릉(bgna3),"2018-03-15 10:00",9,,,5,8.3,,,20,7.6,,,30
강릉(bgna3),"2018-03-15 10:30",9.2,,,5,8.4,,,20,7.5,,,30
강릉(bgna3),"2018-03-15 11:00",9.2,,,5,8.4,,,20,7.7,,,30
강릉(bgna3),"2018-03-15 11:30",8.9,,,5,8.6,,,20,8.1,,,30
강릉(bgna3),"2018-03-15 12:00",9.1,,,5,8.5,,,20,8.2,,,30
강릉(bgna3),"2018-03-15 12:30",9.3,,,5,8.5,,,20,8.2,,,30
강릉(bgna3),"2018-03-15 13:00",9.3,,,5,8.4,,,20,7.7,,,30
강릉(bgna3),"2018-03-15 13:30",9.3,,,5,8.3,,,20,7.5,,,30
강릉(bgna3),"2018-03-15 14:00",9.3,,,5,7.6,,,20,6.7,,,30
강릉(bgna3),"2018-03-15 14:30",9.3,,,5,7.3,,,20,6.4,,,30
강릉(bgna3),"2018-03-15 15:00",9,,,5,7,,,20,5.8,,,30
강릉(bgna3),"2018-03-15 15:30",8.8,,,5,7.1,,,20,5.5,,,30
강릉(bgna3),"2018-03-15 16:00",9,,,5,7.5,,,20,5.5,,,30
강릉(bgna3),"2018-03-15 16:30",8.8,,,5,7.9,,,20,6,,,30
강릉(bgna3),"2018-03-15 17:00",8.8,,,5,8.3,,,20,6.4,,,30
강릉(bgna3),"2018-03-15 17:30",8.8,,,5,8.2,,,20,6.2,,,30
강릉(bgna3),"2018-03-15 18:00",9,,,5,8.7,,,20,7,,,30
강릉(bgna3),"2018-03-15 18:30",9.1,,,5,8.4,,,20,7,,,30
강릉(bgna3),"2018-03-15 19:00",9.2,,,5,7.5,,,20,6.1,,,30
강릉(bgna3),"2018-03-15 19:30",9.2,,,5,7.7,,,20,6.2,,,30
강릉(bgna3),"2018-03-15 20:00",9.2,,,5,8.4,,,20,6.3,,,30
강릉(bgna3),"2018-03-15 20:30",9.2,,,5,8.5,,,20,6.4,,,30
강릉(bgna3),"2018-03-15 21:00",9.2,,,5,8.9,,,20,6.7,,,30
강릉(bgna3),"2018-03-15 21:30",9.2,,,5,9,,,20,7.7,,,30
강릉(bgna3),"2018-03-15 22:00",9.1,,,5,9.1,,,20,7.9,,,30
강릉(bgna3),"2018-03-15 22:30",9.1,,,5,9.1,,,20,8.3,,,30
강릉(bgna3),"2018-03-15 23:00",9.1,,,5,9,,,20,8.4,,,30
강릉(bgna3),"2018-03-15 23:30",9.1,,,5,8.9,,,20,8.5,,,30
강릉(bgna3),"2018-03-16 00:00",9.1,,,5,9,,,20,8.7,,,30
강릉(bgna3),"2018-03-16 00:30",9,,,5,8.9,,,20,8.6,,,30
강릉(bgna3),"2018-03-16 01:00",9,,,5,8.9,,,20,8.6,,,30
강릉(bgna3),"2018-03-16 01:30",8.9,,,5,8.8,,,20,8.7,,,30
강릉(bgna3),"2018-03-16 02:00",8.8,,,5,8.8,,,20,8.6,,,30
강릉(bgna3),"2018-03-16 02:30",8.8,,,5,8.8,,,20,8.6,,,30
강릉(bgna3),"2018-03-16 03:00",8.7,,,5,8.7,,,20,8.7,,,30
강릉(bgna3),"2018-03-16 03:30",8.7,,,5,8.7,,,20,8.7,,,30
강릉(bgna3),"2018-03-16 04:30",8.8,,,5,8.7,,,20,8.6,,,30
강릉(bgna3),"2018-03-16 05:00",8.8,,,5,8.7,,,20,8.4,,,30
강릉(bgna3),"2018-03-16 05:30",8.7,,,5,8.7,,,20,8.1,,,30
강릉(bgna3),"2018-03-16 06:00",8.7,,,5,8.7,,,20,8.2,,,30
강릉(bgna3),"2018-03-16 06:30",8.7,,,5,8.6,,,20,7.6,,,30
강릉(bgna3),"2018-03-16 07:00",8.6,,,5,8.6,,,20,6.7,,,30
강릉(bgna3),"2018-03-16 07:30",8.6,,,5,8.5,,,20,6.5,,,30
강릉(bgna3),"2018-03-16 08:00",8.6,,,5,7.9,,,20,6.4,,,30
강릉(bgna3),"2018-03-16 08:30",8.6,,,5,7.5,,,20,6.4,,,30
강릉(bgna3),"2018-03-16 09:00",8.6,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2018-03-16 09:30",8.6,,,5,8.4,,,20,6.5,,,30
강릉(bgna3),"2018-03-16 10:00",8.6,,,5,8.5,,,20,6.6,,,30
강릉(bgna3),"2018-03-16 10:30",8.6,,,5,8.3,,,20,6.6,,,30
강릉(bgna3),"2018-03-16 11:00",8.6,,,5,8.2,,,20,6.6,,,30
강릉(bgna3),"2018-03-16 11:30",8.6,,,5,8.5,,,20,6.7,,,30
강릉(bgna3),"2018-03-16 12:00",8.5,,,5,8.5,,,20,7.2,,,30
강릉(bgna3),"2018-03-16 12:30",8.5,,,5,8.4,,,20,7.7,,,30
강릉(bgna3),"2018-03-16 13:00",8.4,,,5,8.4,,,20,8.1,,,30
강릉(bgna3),"2018-03-16 13:30",8.3,,,5,8.2,,,20,8,,,30
강릉(bgna3),"2018-03-16 14:00",8.3,,,5,8.2,,,20,8.1,,,30
강릉(bgna3),"2018-03-16 14:30",8.3,,,5,8.2,,,20,7.9,,,30
강릉(bgna3),"2018-03-16 15:00",8.3,,,5,8.2,,,20,7.3,,,30
강릉(bgna3),"2018-03-16 15:30",8.3,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2018-03-16 16:00",8.3,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2018-03-16 16:30",8.4,,,5,8.2,,,20,6.4,,,30
강릉(bgna3),"2018-03-16 17:00",8.3,,,5,8.2,,,20,7.1,,,30
강릉(bgna3),"2018-03-16 17:30",8.4,,,5,8.2,,,20,6.8,,,30
강릉(bgna3),"2018-03-16 18:00",8.5,,,5,8.2,,,20,6.7,,,30
강릉(bgna3),"2018-03-16 18:30",8.6,,,5,8.2,,,20,6.6,,,30
강릉(bgna3),"2018-03-16 19:00",8.5,,,5,8.2,,,20,6.4,,,30
강릉(bgna3),"2018-03-16 19:30",8.6,,,5,8.2,,,20,6.2,,,30
강릉(bgna3),"2018-03-16 20:00",8.6,,,5,8.1,,,20,6.4,,,30
강릉(bgna3),"2018-03-16 20:30",8.6,,,5,8.2,,,20,6,,,30
강릉(bgna3),"2018-03-16 21:00",8.6,,,5,6.9,,,20,5.9,,,30
강릉(bgna3),"2018-03-16 21:30",8.5,,,5,7.1,,,20,5.7,,,30
강릉(bgna3),"2018-03-16 22:00",8.5,,,5,8.1,,,20,5.7,,,30
강릉(bgna3),"2018-03-16 22:30",8.4,,,5,8,,,20,5.7,,,30
강릉(bgna3),"2018-03-16 23:00",8.4,,,5,8.2,,,20,5.9,,,30
강릉(bgna3),"2018-03-16 23:30",8.4,,,5,8.1,,,20,6,,,30
강릉(bgna3),"2018-03-17 00:00",8.5,,,5,8.2,,,20,6,,,30
강릉(bgna3),"2018-03-17 00:30",8.4,,,5,8.2,,,20,6,,,30
강릉(bgna3),"2018-03-17 01:00",8.4,,,5,7.7,,,20,6,,,30
강릉(bgna3),"2018-03-17 01:30",8.4,,,5,7.6,,,20,5.9,,,30
강릉(bgna3),"2018-03-17 02:00",8.4,,,5,7.3,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 02:30",8.3,,,5,8.1,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 03:00",8.3,,,5,7.7,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 03:30",8.3,,,5,7,,,20,6,,,30
강릉(bgna3),"2018-03-17 04:00",8.3,,,5,7.1,,,20,6,,,30
강릉(bgna3),"2018-03-17 04:30",8.3,,,5,7,,,20,6,,,30
강릉(bgna3),"2018-03-17 05:00",8.3,,,5,6.9,,,20,6,,,30
강릉(bgna3),"2018-03-17 05:30",8.3,,,5,7,,,20,5.8,,,30
강릉(bgna3),"2018-03-17 06:00",8.2,,,5,7,,,20,5.6,,,30
강릉(bgna3),"2018-03-17 06:30",8.2,,,5,6.9,,,20,5.5,,,30
강릉(bgna3),"2018-03-17 07:00",8.2,,,5,7.3,,,20,5.6,,,30
강릉(bgna3),"2018-03-17 07:30",8.2,,,5,7.4,,,20,5.6,,,30
강릉(bgna3),"2018-03-17 08:00",8.2,,,5,7.1,,,20,5.5,,,30
강릉(bgna3),"2018-03-17 08:30",8.2,,,5,8,,,20,5.7,,,30
강릉(bgna3),"2018-03-17 09:00",8.3,,,5,8,,,20,6,,,30
강릉(bgna3),"2018-03-17 09:30",8.3,,,5,8.1,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 10:00",8.3,,,5,8.1,,,20,6.8,,,30
강릉(bgna3),"2018-03-17 10:30",8.2,,,5,8,,,20,6.3,,,30
강릉(bgna3),"2018-03-17 11:00",8.2,,,5,8,,,20,6.3,,,30
강릉(bgna3),"2018-03-17 11:30",8.3,,,5,7.5,,,20,6.3,,,30
강릉(bgna3),"2018-03-17 12:00",8.3,,,5,7.8,,,20,6.2,,,30
강릉(bgna3),"2018-03-17 12:30",8.3,,,5,7.5,,,20,6.4,,,30
강릉(bgna3),"2018-03-17 13:00",8.5,,,5,7,,,20,6.2,,,30
강릉(bgna3),"2018-03-17 13:30",8.5,,,5,7.4,,,20,6.5,,,30
강릉(bgna3),"2018-03-17 14:00",8.5,,,5,7.3,,,20,6.5,,,30
강릉(bgna3),"2018-03-17 14:30",8.5,,,5,7,,,20,6.7,,,30
강릉(bgna3),"2018-03-17 15:00",8.6,,,5,6.8,,,20,5.5,,,30
강릉(bgna3),"2018-03-17 15:30",8.6,,,5,6.8,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 16:00",8.5,,,5,6.3,,,20,5.4,,,30
강릉(bgna3),"2018-03-17 16:30",8.5,,,5,7.7,,,20,5.7,,,30
강릉(bgna3),"2018-03-17 17:00",8.4,,,5,6.7,,,20,5.4,,,30
강릉(bgna3),"2018-03-17 17:30",8.3,,,5,7.8,,,20,5.9,,,30
강릉(bgna3),"2018-03-17 18:00",8.3,,,5,7.7,,,20,5.9,,,30
강릉(bgna3),"2018-03-17 18:30",8.3,,,5,7.9,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 19:00",8.3,,,5,7.1,,,20,6,,,30
강릉(bgna3),"2018-03-17 19:30",8.3,,,5,7.4,,,20,6,,,30
강릉(bgna3),"2018-03-17 20:00",8.2,,,5,7.6,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 20:30",8.2,,,5,7,,,20,6,,,30
강릉(bgna3),"2018-03-17 21:00",8.3,,,5,6.7,,,20,6,,,30
강릉(bgna3),"2018-03-17 21:30",8.3,,,5,6.6,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 22:00",8.3,,,5,6.5,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 22:30",8.3,,,5,6.5,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 23:00",8.2,,,5,6.3,,,20,6.1,,,30
강릉(bgna3),"2018-03-17 23:30",8.1,,,5,6.1,,,20,6,,,30
강릉(bgna3),"2018-03-18 00:00",8.1,,,5,6.1,,,20,5.7,,,30
강릉(bgna3),"2018-03-18 01:00",8.1,,,5,6.3,,,20,5.4,,,30
강릉(bgna3),"2018-03-18 01:30",8,,,5,5.9,,,20,5.2,,,30
강릉(bgna3),"2018-03-18 02:00",8,,,5,6,,,20,5,,,30
강릉(bgna3),"2018-03-18 02:30",8,,,5,6.1,,,20,5,,,30
강릉(bgna3),"2018-03-18 03:00",8,,,5,6.1,,,20,4.9,,,30
강릉(bgna3),"2018-03-18 03:30",7.9,,,5,5.8,,,20,4.8,,,30
강릉(bgna3),"2018-03-18 04:00",8.1,,,5,6.5,,,20,5.1,,,30
강릉(bgna3),"2018-03-18 04:30",8,,,5,6.5,,,20,6.1,,,30
강릉(bgna3),"2018-03-18 05:00",7.9,,,5,6.7,,,20,6.4,,,30
강릉(bgna3),"2018-03-18 05:30",8.1,,,5,7.1,,,20,6.5,,,30
강릉(bgna3),"2018-03-18 06:00",7.9,,,5,6.9,,,20,6.5,,,30
강릉(bgna3),"2018-03-18 06:30",8,,,5,7,,,20,6,,,30
강릉(bgna3),"2018-03-18 07:00",8.1,,,5,7.9,,,20,6.9,,,30
강릉(bgna3),"2018-03-18 07:30",8.3,,,5,8,,,20,7.1,,,30
강릉(bgna3),"2018-03-18 08:00",8.2,,,5,8.1,,,20,7.2,,,30
강릉(bgna3),"2018-03-18 08:30",8.1,,,5,8.1,,,20,7.3,,,30
강릉(bgna3),"2018-03-18 09:00",8.2,,,5,7.9,,,20,6.2,,,30
강릉(bgna3),"2018-03-18 09:30",8.1,,,5,7.3,,,20,6,,,30
강릉(bgna3),"2018-03-18 10:00",8.1,,,5,6.6,,,20,5.6,,,30
강릉(bgna3),"2018-03-18 10:30",8.1,,,5,7.2,,,20,5.8,,,30
강릉(bgna3),"2018-03-18 11:00",8.3,,,5,7,,,20,5.9,,,30
강릉(bgna3),"2018-03-18 11:30",8.3,,,5,7,,,20,5.8,,,30
강릉(bgna3),"2018-03-18 12:00",8.3,,,5,6.8,,,20,5.6,,,30
강릉(bgna3),"2018-03-18 12:30",8.3,,,5,7,,,20,5.6,,,30
강릉(bgna3),"2018-03-18 13:00",8.4,,,5,6.9,,,20,5.6,,,30
강릉(bgna3),"2018-03-18 13:30",8.4,,,5,6.8,,,20,5.7,,,30
강릉(bgna3),"2018-03-18 14:00",8.4,,,5,6.7,,,20,5.7,,,30
강릉(bgna3),"2018-03-18 14:30",8.4,,,5,7.9,,,20,6.5,,,30
강릉(bgna3),"2018-03-18 15:00",8.4,,,5,6.4,,,20,6,,,30
강릉(bgna3),"2018-03-18 15:30",8.4,,,5,5.7,,,20,5.2,,,30
강릉(bgna3),"2018-03-18 16:00",8.4,,,5,6.1,,,20,4.9,,,30
강릉(bgna3),"2018-03-18 16:30",8.3,,,5,6.2,,,20,5,,,30
강릉(bgna3),"2018-03-18 17:00",8.3,,,5,6.1,,,20,4.8,,,30
강릉(bgna3),"2018-03-18 17:30",8.3,,,5,6,,,20,4.6,,,30
강릉(bgna3),"2018-03-18 18:00",8.3,,,5,5.7,,,20,4.6,,,30
강릉(bgna3),"2018-03-18 18:30",8.3,,,5,6.1,,,20,4.6,,,30
강릉(bgna3),"2018-03-18 19:00",8.3,,,5,6.5,,,20,4.7,,,30
강릉(bgna3),"2018-03-18 19:30",8.2,,,5,7.4,,,20,5.2,,,30
강릉(bgna3),"2018-03-18 20:00",8.2,,,5,6.7,,,20,5.7,,,30
강릉(bgna3),"2018-03-18 20:30",8.3,,,5,6.7,,,20,6,,,30
강릉(bgna3),"2018-03-18 21:00",8.3,,,5,6.6,,,20,6.4,,,30
강릉(bgna3),"2018-03-18 21:30",8.3,,,5,6.8,,,20,6.5,,,30
강릉(bgna3),"2018-03-18 22:00",8.3,,,5,6.8,,,20,6.5,,,30
강릉(bgna3),"2018-03-18 22:30",8.4,,,5,6.7,,,20,6.4,,,30
강릉(bgna3),"2018-03-18 23:00",8.4,,,5,6.7,,,20,6.5,,,30
강릉(bgna3),"2018-03-18 23:30",8.4,,,5,6.7,,,20,6.5,,,30
강릉(bgna3),"2018-03-19 00:00",8.3,,,5,6.8,,,20,6.5,,,30
강릉(bgna3),"2018-03-19 00:30",8.3,,,5,6.7,,,20,6.5,,,30
강릉(bgna3),"2018-03-19 01:00",8.3,,,5,6.8,,,20,6.5,,,30
강릉(bgna3),"2018-03-19 01:30",8.1,,,5,6.7,,,20,6.1,,,30
강릉(bgna3),"2018-03-19 02:00",8.1,,,5,6.6,,,20,5.7,,,30
강릉(bgna3),"2018-03-19 02:30",8.3,,,5,6.6,,,20,6,,,30
강릉(bgna3),"2018-03-19 03:00",8.1,,,5,6.3,,,20,5.5,,,30
강릉(bgna3),"2018-03-19 03:30",8.4,,,5,6.6,,,20,5.3,,,30
강릉(bgna3),"2018-03-19 04:00",8.3,,,5,6.7,,,20,6.1,,,30
강릉(bgna3),"2018-03-19 04:30",8.2,,,5,6.7,,,20,6,,,30
강릉(bgna3),"2018-03-19 05:00",8.2,,,5,6.6,,,20,5.6,,,30
강릉(bgna3),"2018-03-19 05:30",8.2,,,5,6.6,,,20,5.3,,,30
강릉(bgna3),"2018-03-19 06:00",8.2,,,5,6.4,,,20,5.3,,,30
강릉(bgna3),"2018-03-19 06:30",8.2,,,5,6.5,,,20,4.8,,,30
강릉(bgna3),"2018-03-19 07:00",8.3,,,5,6.7,,,20,5,,,30
강릉(bgna3),"2018-03-19 07:30",8.2,,,5,6.7,,,20,5.2,,,30
강릉(bgna3),"2018-03-19 08:00",8.3,,,5,6.7,,,20,5.7,,,30
강릉(bgna3),"2018-03-19 08:30",8.3,,,5,6.5,,,20,5.3,,,30
강릉(bgna3),"2018-03-19 09:00",8.3,,,5,6.5,,,20,5,,,30
강릉(bgna3),"2018-03-19 09:30",8.3,,,5,6.5,,,20,5.3,,,30
강릉(bgna3),"2018-03-19 10:00",8.3,,,5,7.5,,,20,6.1,,,30
강릉(bgna3),"2018-03-19 10:30",8.4,,,5,8.1,,,20,6.3,,,30
강릉(bgna3),"2018-03-19 11:00",8.3,,,5,8.1,,,20,6.3,,,30
강릉(bgna3),"2018-03-19 11:30",8.3,,,5,8.2,,,20,6.9,,,30
강릉(bgna3),"2018-03-19 12:00",8.3,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2018-03-19 12:30",8.3,,,5,7.8,,,20,6.5,,,30
강릉(bgna3),"2018-03-19 13:00",8.3,,,5,7.5,,,20,7.2,,,30
강릉(bgna3),"2018-03-19 13:30",8.3,,,5,7.2,,,20,6.1,,,30
강릉(bgna3),"2018-03-19 14:00",8.3,,,5,7.1,,,20,6.2,,,30
강릉(bgna3),"2018-03-19 14:30",8.3,,,5,7,,,20,6.2,,,30
강릉(bgna3),"2018-03-19 15:00",8.3,,,5,6.3,,,20,5.9,,,30
강릉(bgna3),"2018-03-19 15:30",8.3,,,5,6.7,,,20,5.4,,,30
강릉(bgna3),"2018-03-19 16:00",8.3,,,5,6.7,,,20,5.4,,,30
강릉(bgna3),"2018-03-19 16:30",8.3,,,5,6.7,,,20,5,,,30
강릉(bgna3),"2018-03-19 17:00",8.3,,,5,6.6,,,20,4.9,,,30
강릉(bgna3),"2018-03-19 17:30",8.3,,,5,5.7,,,20,4.7,,,30
강릉(bgna3),"2018-03-19 18:00",8.2,,,5,6,,,20,4.6,,,30
강릉(bgna3),"2018-03-19 18:30",8.2,,,5,7.4,,,20,4.8,,,30
강릉(bgna3),"2018-03-19 19:00",8.2,,,5,7.3,,,20,5.6,,,30
강릉(bgna3),"2018-03-19 19:30",8.2,,,5,6.6,,,20,5.5,,,30
강릉(bgna3),"2018-03-19 20:00",8.2,,,5,7,,,20,5.7,,,30
강릉(bgna3),"2018-03-19 20:30",8.1,,,5,6.5,,,20,5.3,,,30
강릉(bgna3),"2018-03-19 21:00",8.2,,,5,6.8,,,20,6,,,30
강릉(bgna3),"2018-03-19 21:30",8.1,,,5,6.7,,,20,6,,,30
강릉(bgna3),"2018-03-19 22:00",8.2,,,5,7.1,,,20,6.2,,,30
강릉(bgna3),"2018-03-19 22:30",8.2,,,5,7,,,20,6.1,,,30
강릉(bgna3),"2018-03-19 23:00",8.1,,,5,6.7,,,20,6.1,,,30
강릉(bgna3),"2018-03-19 23:30",8.1,,,5,7.8,,,20,6.3,,,30
강릉(bgna3),"2018-03-20 00:00",8.1,,,5,7.4,,,20,6.2,,,30
강릉(bgna3),"2018-03-20 01:00",8.1,,,5,6.7,,,20,6.1,,,30
강릉(bgna3),"2018-03-20 01:30",8.1,,,5,6.7,,,20,6,,,30
강릉(bgna3),"2018-03-20 02:00",8.1,,,5,6.8,,,20,5.7,,,30
강릉(bgna3),"2018-03-20 02:30",8.1,,,5,6.7,,,20,5.6,,,30
강릉(bgna3),"2018-03-20 03:00",8.1,,,5,7.1,,,20,5.8,,,30
강릉(bgna3),"2018-03-20 03:30",8.1,,,5,6.7,,,20,5.5,,,30
강릉(bgna3),"2018-03-20 04:00",8.1,,,5,6.6,,,20,5.4,,,30
강릉(bgna3),"2018-03-20 04:30",8.1,,,5,6.6,,,20,5.2,,,30
강릉(bgna3),"2018-03-20 05:00",8.1,,,5,6.3,,,20,5,,,30
강릉(bgna3),"2018-03-20 05:30",8,,,5,6,,,20,4.8,,,30
강릉(bgna3),"2018-03-20 06:00",8,,,5,5.8,,,20,4.8,,,30
강릉(bgna3),"2018-03-20 06:30",8,,,5,5.9,,,20,4.8,,,30
강릉(bgna3),"2018-03-20 07:00",7.9,,,5,6.1,,,20,4.8,,,30
강릉(bgna3),"2018-03-20 07:30",7.9,,,5,6.7,,,20,4.9,,,30
강릉(bgna3),"2018-03-20 08:00",7.9,,,5,6.9,,,20,5,,,30
강릉(bgna3),"2018-03-20 08:30",8,,,5,7.9,,,20,6.1,,,30
강릉(bgna3),"2018-03-20 09:00",8,,,5,7.9,,,20,6.7,,,30
강릉(bgna3),"2018-03-20 09:30",8,,,5,8,,,20,6.9,,,30
강릉(bgna3),"2018-03-20 10:00",8,,,5,8,,,20,6.9,,,30
강릉(bgna3),"2018-03-20 10:30",8,,,5,8,,,20,7.5,,,30
강릉(bgna3),"2018-03-20 11:00",8.1,,,5,8,,,20,7.5,,,30
강릉(bgna3),"2018-03-20 11:30",8,,,5,8,,,20,6.8,,,30
강릉(bgna3),"2018-03-20 12:00",8.1,,,5,7.8,,,20,6.1,,,30
강릉(bgna3),"2018-03-20 12:30",8,,,5,7.2,,,20,5.8,,,30
강릉(bgna3),"2018-03-20 13:00",8.1,,,5,6.7,,,20,5.7,,,30
강릉(bgna3),"2018-03-20 13:30",8,,,5,7,,,20,5.5,,,30
강릉(bgna3),"2018-03-20 14:00",8,,,5,7.7,,,20,6.6,,,30
강릉(bgna3),"2018-03-20 14:30",8,,,5,7.9,,,20,6.6,,,30
강릉(bgna3),"2018-03-20 15:00",7.9,,,5,7.9,,,20,6.9,,,30
강릉(bgna3),"2018-03-20 15:30",7.9,,,5,7.1,,,20,5.5,,,30
강릉(bgna3),"2018-03-20 16:00",7.9,,,5,6.8,,,20,5.3,,,30
강릉(bgna3),"2018-03-20 16:30",7.9,,,5,7.6,,,20,5.3,,,30
강릉(bgna3),"2018-03-20 17:00",7.9,,,5,7.6,,,20,5.8,,,30
강릉(bgna3),"2018-03-20 17:30",7.9,,,5,7,,,20,5.6,,,30
강릉(bgna3),"2018-03-20 18:00",7.9,,,5,6.9,,,20,5.5,,,30
강릉(bgna3),"2018-03-20 18:30",7.9,,,5,7.2,,,20,4.8,,,30
강릉(bgna3),"2018-03-20 19:00",7.9,,,5,7.2,,,20,5,,,30
강릉(bgna3),"2018-03-20 19:30",7.9,,,5,7.2,,,20,4.7,,,30
강릉(bgna3),"2018-03-20 20:00",7.8,,,5,7.5,,,20,5.9,,,30
강릉(bgna3),"2018-03-20 20:30",7.8,,,5,7.4,,,20,5.6,,,30
강릉(bgna3),"2018-03-20 21:00",7.8,,,5,7.7,,,20,5.8,,,30
강릉(bgna3),"2018-03-20 21:30",7.8,,,5,7.8,,,20,6.2,,,30
강릉(bgna3),"2018-03-20 22:00",7.8,,,5,7.8,,,20,6.3,,,30
강릉(bgna3),"2018-03-20 22:30",7.8,,,5,7.8,,,20,6.8,,,30
강릉(bgna3),"2018-03-20 23:00",7.8,,,5,7.8,,,20,6.3,,,30
강릉(bgna3),"2018-03-20 23:30",7.8,,,5,7.5,,,20,5.3,,,30
강릉(bgna3),"2018-03-21 00:00",7.8,,,5,6.4,,,20,5.3,,,30
강릉(bgna3),"2018-03-21 01:00",7.8,,,5,7.7,,,20,5.2,,,30
강릉(bgna3),"2018-03-21 01:30",7.8,,,5,7.7,,,20,5.4,,,30
강릉(bgna3),"2018-03-21 02:00",7.8,,,5,7.6,,,20,5.3,,,30
강릉(bgna3),"2018-03-21 02:30",7.8,,,5,7.7,,,20,5.5,,,30
강릉(bgna3),"2018-03-21 03:00",7.8,,,5,7.7,,,20,5.8,,,30
강릉(bgna3),"2018-03-21 03:30",7.8,,,5,7.7,,,20,5.8,,,30
강릉(bgna3),"2018-03-21 04:00",7.8,,,5,7.7,,,20,6.5,,,30
