"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2017-07-01 00:00",15.8,,,5,15.4,,,20,14.5,,,30
°­¸ª(bgna3),"2017-07-01 00:30",15.6,,,5,15.3,,,20,14.4,,,30
°­¸ª(bgna3),"2017-07-01 01:00",15.6,,,5,15.3,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 01:30",15.7,,,5,15.4,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 02:00",15.7,,,5,15.6,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 02:30",15.7,,,5,15.5,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 03:00",15.7,,,5,15.4,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 03:30",15.7,,,5,15.4,,,20,14.6,,,30
°­¸ª(bgna3),"2017-07-01 04:00",15.7,,,5,15.5,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 04:30",15.7,,,5,15.4,,,20,14.6,,,30
°­¸ª(bgna3),"2017-07-01 05:00",15.6,,,5,15.4,,,20,14.3,,,30
°­¸ª(bgna3),"2017-07-01 05:30",15.7,,,5,15.4,,,20,13.7,,,30
°­¸ª(bgna3),"2017-07-01 06:00",15.7,,,5,15.4,,,20,14.3,,,30
°­¸ª(bgna3),"2017-07-01 06:30",15.6,,,5,15.4,,,20,14.6,,,30
°­¸ª(bgna3),"2017-07-01 07:00",15.7,,,5,15.5,,,20,14.6,,,30
°­¸ª(bgna3),"2017-07-01 07:30",15.5,,,5,14.9,,,20,13.8,,,30
°­¸ª(bgna3),"2017-07-01 08:00",15.5,,,5,15.4,,,20,14.7,,,30
°­¸ª(bgna3),"2017-07-01 08:30",15.8,,,5,15.5,,,20,14.9,,,30
°­¸ª(bgna3),"2017-07-01 09:00",16.1,,,5,15.5,,,20,15.4,,,30
