"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2017-11-01 00:00",20.3,,,5,20.3,,,20,18.3,,,30
°­¸ª(bgna3),"2017-11-01 00:30",20.3,,,5,20.3,,,20,19.6,,,30
°­¸ª(bgna3),"2017-11-01 01:00",20.3,,,5,20.3,,,20,19.8,,,30
°­¸ª(bgna3),"2017-11-01 01:30",20.2,,,5,20.2,,,20,19.4,,,30
°­¸ª(bgna3),"2017-11-01 02:00",20.2,,,5,20.2,,,20,19.5,,,30
°­¸ª(bgna3),"2017-11-01 02:30",20.2,,,5,20.2,,,20,20,,,30
°­¸ª(bgna3),"2017-11-01 03:00",20.2,,,5,20.2,,,20,19.8,,,30
°­¸ª(bgna3),"2017-11-01 03:30",20.2,,,5,20.2,,,20,20.1,,,30
°­¸ª(bgna3),"2017-11-01 04:00",20.1,,,5,20.1,,,20,20.1,,,30
°­¸ª(bgna3),"2017-11-01 04:30",20.1,,,5,20.1,,,20,20.1,,,30
°­¸ª(bgna3),"2017-11-01 05:00",20.1,,,5,20.1,,,20,19.7,,,30
°­¸ª(bgna3),"2017-11-01 05:30",20.1,,,5,20.1,,,20,18.5,,,30
°­¸ª(bgna3),"2017-11-01 06:00",20.1,,,5,20.1,,,20,18.7,,,30
°­¸ª(bgna3),"2017-11-01 06:30",20.1,,,5,20.1,,,20,19.2,,,30
°­¸ª(bgna3),"2017-11-01 07:00",20,,,5,20.1,,,20,19.7,,,30
°­¸ª(bgna3),"2017-11-01 07:30",20,,,5,20,,,20,19.8,,,30
°­¸ª(bgna3),"2017-11-01 08:00",20,,,5,20,,,20,19.7,,,30
°­¸ª(bgna3),"2017-11-01 08:30",20,,,5,20,,,20,19.8,,,30
°­¸ª(bgna3),"2017-11-01 09:00",20,,,5,20,,,20,19.7,,,30
°­¸ª(bgna3),"2017-11-01 09:30",20,,,5,19.9,,,20,18.7,,,30
°­¸ª(bgna3),"2017-11-01 10:00",19.9,,,5,19.9,,,20,19.2,,,30
°­¸ª(bgna3),"2017-11-01 10:30",19.9,,,5,19.9,,,20,19.4,,,30
°­¸ª(bgna3),"2017-11-01 11:00",19.9,,,5,19.8,,,20,18.6,,,30
°­¸ª(bgna3),"2017-11-01 11:30",19.8,,,5,19.8,,,20,18.4,,,30
°­¸ª(bgna3),"2017-11-01 12:00",19.8,,,5,19.7,,,20,19.4,,,30
°­¸ª(bgna3),"2017-11-01 12:30",19.8,,,5,19.8,,,20,19.7,,,30
°­¸ª(bgna3),"2017-11-01 13:00",19.7,,,5,19.7,,,20,19.7,,,30
°­¸ª(bgna3),"2017-11-01 13:30",19.8,,,5,19.7,,,20,19.6,,,30
°­¸ª(bgna3),"2017-11-01 14:00",19.7,,,5,19.6,,,20,19.6,,,30
°­¸ª(bgna3),"2017-11-01 14:30",19.7,,,5,19.6,,,20,17.7,,,30
°­¸ª(bgna3),"2017-11-01 15:00",19.7,,,5,19.6,,,20,17.3,,,30
°­¸ª(bgna3),"2017-11-01 15:30",19.7,,,5,19.6,,,20,16.1,,,30
°­¸ª(bgna3),"2017-11-01 16:00",19.7,,,5,19.6,,,20,16.1,,,30
°­¸ª(bgna3),"2017-11-01 16:30",19.7,,,5,19.6,,,20,14.9,,,30
°­¸ª(bgna3),"2017-11-01 17:00",19.8,,,5,19.8,,,20,16,,,30
°­¸ª(bgna3),"2017-11-01 17:30",19.8,,,5,19.7,,,20,16.1,,,30
°­¸ª(bgna3),"2017-11-01 18:00",19.8,,,5,19.7,,,20,16.6,,,30
°­¸ª(bgna3),"2017-11-01 18:30",19.8,,,5,19.8,,,20,16.4,,,30
°­¸ª(bgna3),"2017-11-01 19:00",20,,,5,19.7,,,20,15.8,,,30
°­¸ª(bgna3),"2017-11-01 19:30",20,,,5,19.6,,,20,15.3,,,30
°­¸ª(bgna3),"2017-11-01 20:00",20,,,5,19.6,,,20,13.3,,,30
°­¸ª(bgna3),"2017-11-01 21:00",20,,,5,19.6,,,20,14.7,,,30
°­¸ª(bgna3),"2017-11-01 21:30",20,,,5,19.7,,,20,15.7,,,30
°­¸ª(bgna3),"2017-11-01 22:00",20,,,5,19.7,,,20,15.2,,,30
°­¸ª(bgna3),"2017-11-01 22:30",20,,,5,19.7,,,20,16.9,,,30
°­¸ª(bgna3),"2017-11-01 23:00",20,,,5,19.7,,,20,17.4,,,30
°­¸ª(bgna3),"2017-11-01 23:30",20,,,5,19.8,,,20,17.6,,,30
°­¸ª(bgna3),"2017-11-02 00:00",20,,,5,19.8,,,20,16.6,,,30
°­¸ª(bgna3),"2017-11-02 00:30",20,,,5,19.7,,,20,16.6,,,30
°­¸ª(bgna3),"2017-11-02 01:00",20,,,5,19.7,,,20,19.6,,,30
°­¸ª(bgna3),"2017-11-02 01:30",19.9,,,5,19.7,,,20,15.7,,,30
°­¸ª(bgna3),"2017-11-02 02:00",19.9,,,5,19.7,,,20,18.2,,,30
°­¸ª(bgna3),"2017-11-02 02:30",19.9,,,5,19.7,,,20,13.3,,,30
°­¸ª(bgna3),"2017-11-02 03:00",19.9,,,5,19.7,,,20,12.6,,,30
°­¸ª(bgna3),"2017-11-02 03:30",19.9,,,5,19.6,,,20,12.2,,,30
°­¸ª(bgna3),"2017-11-02 04:00",19.8,,,5,19.7,,,20,13.8,,,30
