"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2019-05-01 00:30",11.7,,,5,7,,,20,3,,,30
°­¸ª(bgna3),"2019-05-01 01:00",12,,,5,7.3,,,20,3.1,,,30
°­¸ª(bgna3),"2019-05-01 01:30",12.2,,,5,7.2,,,20,3.3,,,30
°­¸ª(bgna3),"2019-05-01 02:00",12.3,,,5,7.1,,,20,3.3,,,30
°­¸ª(bgna3),"2019-05-01 02:30",12.4,,,5,8.4,,,20,3.5,,,30
°­¸ª(bgna3),"2019-05-01 03:00",12.4,,,5,9.1,,,20,4.1,,,30
°­¸ª(bgna3),"2019-05-01 03:30",12.4,,,5,9.1,,,20,4.3,,,30
°­¸ª(bgna3),"2019-05-01 04:00",12.1,,,5,9.1,,,20,5.6,,,30
°­¸ª(bgna3),"2019-05-01 04:30",12.4,,,5,9.1,,,20,5.1,,,30
°­¸ª(bgna3),"2019-05-01 05:00",12.5,,,5,9.1,,,20,6.9,,,30
°­¸ª(bgna3),"2019-05-01 05:30",12.5,,,5,9.1,,,20,6.2,,,30
°­¸ª(bgna3),"2019-05-01 06:00",12.5,,,5,9,,,20,6.7,,,30
°­¸ª(bgna3),"2019-05-01 06:30",12.6,,,5,8.8,,,20,6,,,30
°­¸ª(bgna3),"2019-05-01 07:00",12.5,,,5,8.2,,,20,5.9,,,30
°­¸ª(bgna3),"2019-05-01 07:30",12.5,,,5,7,,,20,5.5,,,30
°­¸ª(bgna3),"2019-05-01 08:00",12.4,,,5,6.8,,,20,4.9,,,30
°­¸ª(bgna3),"2019-05-01 08:30",12.2,,,5,6.3,,,20,3.8,,,30
°­¸ª(bgna3),"2019-05-01 09:00",11.8,,,5,6.9,,,20,3.6,,,30
°­¸ª(bgna3),"2019-05-01 09:30",12.1,,,5,7.2,,,20,3.5,,,30
°­¸ª(bgna3),"2019-05-01 10:00",12.1,,,5,6.7,,,20,3.4,,,30
°­¸ª(bgna3),"2019-05-01 10:30",12,,,5,6.7,,,20,3.4,,,30
°­¸ª(bgna3),"2019-05-01 11:00",11.8,,,5,6.7,,,20,3.4,,,30
°­¸ª(bgna3),"2019-05-01 11:30",11.9,,,5,6.1,,,20,3.2,,,30
°­¸ª(bgna3),"2019-05-01 12:00",12,,,5,5.5,,,20,3,,,30
°­¸ª(bgna3),"2019-05-01 12:30",11.7,,,5,5,,,20,2.9,,,30
°­¸ª(bgna3),"2019-05-01 13:00",11.4,,,5,4.6,,,20,2.8,,,30
°­¸ª(bgna3),"2019-05-01 13:30",12,,,5,4.7,,,20,2.8,,,30
°­¸ª(bgna3),"2019-05-01 14:00",11.9,,,5,5.6,,,20,2.8,,,30
°­¸ª(bgna3),"2019-05-01 14:30",12.2,,,5,5.2,,,20,2.8,,,30
°­¸ª(bgna3),"2019-05-01 15:00",12.4,,,5,5.6,,,20,2.7,,,30
