"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2019-04-01 00:00",11.7,,,5,11.5,,,20,11.2,,,30
°­¸ª(bgna3),"2019-04-01 00:30",11.3,,,5,11.3,,,20,11.2,,,30
°­¸ª(bgna3),"2019-04-01 01:00",11.7,,,5,11.3,,,20,11.2,,,30
°­¸ª(bgna3),"2019-04-01 01:30",11.7,,,5,11.3,,,20,11.2,,,30
°­¸ª(bgna3),"2019-04-01 02:00",11.6,,,5,11.2,,,20,11.2,,,30
°­¸ª(bgna3),"2019-04-01 02:30",11.3,,,5,11.3,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 03:00",11.7,,,5,11.4,,,20,11.2,,,30
°­¸ª(bgna3),"2019-04-01 03:30",11.7,,,5,11.1,,,20,10.9,,,30
°­¸ª(bgna3),"2019-04-01 04:00",11.3,,,5,11.1,,,20,10.9,,,30
°­¸ª(bgna3),"2019-04-01 04:30",11.1,,,5,11.1,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 05:00",11.1,,,5,11.1,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 05:30",11.5,,,5,11.2,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 06:00",11.5,,,5,11.1,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 06:30",11.5,,,5,11.3,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 07:00",11.5,,,5,11.3,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 07:30",11.4,,,5,11.2,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 08:00",11.4,,,5,11.2,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 08:30",11.2,,,5,11.2,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 09:00",11.1,,,5,11,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 09:30",11.1,,,5,11.1,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 10:00",11.1,,,5,11,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 10:30",11.1,,,5,11,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 11:00",11.1,,,5,11,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 11:30",11.6,,,5,11.3,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 12:00",11.7,,,5,11.3,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 12:30",11.7,,,5,11.3,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 13:00",11.7,,,5,11.4,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 13:30",11.7,,,5,11.4,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 14:00",11.8,,,5,11.6,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 14:30",12,,,5,11.7,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 15:00",11.7,,,5,11.1,,,20,10.3,,,30
°­¸ª(bgna3),"2019-04-01 15:30",11.7,,,5,11.5,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 16:00",11.8,,,5,11.3,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 16:30",11.9,,,5,11.5,,,20,11,,,30
°­¸ª(bgna3),"2019-04-01 17:00",11.9,,,5,11.6,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 17:30",11.9,,,5,11.5,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 18:00",11.9,,,5,11.5,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 18:30",11.9,,,5,11.5,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 19:00",11.9,,,5,11.5,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 19:30",11.9,,,5,11.6,,,20,11.1,,,30
°­¸ª(bgna3),"2019-04-01 20:00",11.9,,,5,11.5,,,20,11.3,,,30
°­¸ª(bgna3),"2019-04-01 20:30",11.9,,,5,11.8,,,20,11.3,,,30
°­¸ª(bgna3),"2019-04-01 21:00",11.9,,,5,11.6,,,20,11.4,,,30
°­¸ª(bgna3),"2019-04-01 21:30",11.9,,,5,11.6,,,20,11.3,,,30
°­¸ª(bgna3),"2019-04-01 22:00",11.9,,,5,11.6,,,20,11.4,,,30
