"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2019-01-01 00:00",11.6,,,5,11.5,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 00:30",11.6,,,5,11.6,,,20,10.9,,,30
°­¸ª(bgna3),"2019-01-01 01:00",11.6,,,5,11.6,,,20,11,,,30
°­¸ª(bgna3),"2019-01-01 01:30",11.6,,,5,11.4,,,20,10.9,,,30
°­¸ª(bgna3),"2019-01-01 02:00",11.6,,,5,11.2,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 02:30",11.6,,,5,11.2,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 03:00",11.5,,,5,11.4,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 03:30",11.5,,,5,10.9,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 04:00",11.5,,,5,10.8,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 04:30",11.5,,,5,10.7,,,20,10.6,,,30
°­¸ª(bgna3),"2019-01-01 05:00",11.5,,,5,11.3,,,20,10.9,,,30
°­¸ª(bgna3),"2019-01-01 05:30",11.5,,,5,11.1,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 06:00",11.4,,,5,11.4,,,20,10.8,,,30
°­¸ª(bgna3),"2019-01-01 06:30",11.5,,,5,11.4,,,20,10.9,,,30
°­¸ª(bgna3),"2019-01-01 07:00",11.5,,,5,11.4,,,20,10.8,,,30
