"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃþ¼ö¿Â(¡É)","ÃþÃþ ¿°ºÐ(psu)","ÃþÃþ DO(mg/L)","ÃþÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2021-12-02 07:00","14.6",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-02 07:30","14.4",,,,"14",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 08:00","14.1",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-02 08:30","13.9",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-02 09:00","13.9",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-02 09:30","13.9",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-02 10:00","14.2",,,,"14.1",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 10:30","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 11:00","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 11:30","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 12:00","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 13:00","14.1",,,,"14.2",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 13:30","14.2",,,,"14.2",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 14:00","14.2",,,,"14.2",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 14:30","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 15:00","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 15:30","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 16:00","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 16:30","14.2",,,,"14.2",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 17:00","14.2",,,,"14.2",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-02 17:30","14.1",,,,"14.2",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 18:00","14.1",,,,"14.1",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 18:30","14.1",,,,"14.1",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 19:00","14",,,,"14.1",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 19:30","14",,,,"14.1",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 20:00","14",,,,"14.1",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 20:30","14",,,,"14.1",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-02 21:00","14",,,,"14.1",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 21:30","14",,,,"14.1",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 22:00","14",,,,"14.1",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 22:30","14",,,,"14.1",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 23:00","14",,,,"14",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-02 23:30","13.9",,,,"14",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-03 00:00","14",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-03 00:30","14.1",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-03 01:00","14.2",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-03 01:30","14.3",,,,"14",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-03 02:00","14.3",,,,"14.3",,,,"13.6",,,
°­¸ª(bgna3),"2021-12-03 02:30","14.3",,,,"14.3",,,,"13.6",,,
°­¸ª(bgna3),"2021-12-03 03:00","14.3",,,,"14.3",,,,"13.5",,,
°­¸ª(bgna3),"2021-12-03 03:30","14.3",,,,"14",,,,"13.5",,,
°­¸ª(bgna3),"2021-12-03 04:00","14.3",,,,"14",,,,"13.6",,,
°­¸ª(bgna3),"2021-12-03 04:30","14.4",,,,"14",,,,"13.7",,,
°­¸ª(bgna3),"2021-12-03 05:00","14.4",,,,"14.2",,,,"13.7",,,
°­¸ª(bgna3),"2021-12-03 05:30","14.4",,,,"14.2",,,,"13.8",,,
°­¸ª(bgna3),"2021-12-03 06:00","14.5",,,,"14.2",,,,"13.8",,,
°­¸ª(bgna3),"2021-12-03 06:30","14.5",,,,"14.3",,,,"14",,,
°­¸ª(bgna3),"2021-12-03 07:00","14.5",,,,"14.4",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-03 07:30","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 08:00","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 08:30","14.4",,,,"14.3",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 09:00","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 09:30","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 10:00","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 10:30","14.4",,,,"14.5",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 11:00","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 11:30","14.4",,,,"14.2",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 12:00","14.4",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 12:30","14.4",,,,"14.5",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-03 13:00","14.5",,,,"14.5",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-03 13:30","14.8",,,,"14.5",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 14:00","14.9",,,,"14.6",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 14:30","14.9",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 15:00","14.9",,,,"14.5",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 15:30","14.9",,,,"14.5",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 16:00","15.1",,,,"14.6",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 16:30","15",,,,"14.6",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 17:00","15",,,,"14.6",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-03 17:30","15.3",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 18:00","15.3",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 18:30","15.5",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 19:00","15.6",,,,"14.8",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 19:30","15.7",,,,"14.9",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 20:00","15.7",,,,"14.9",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 20:30","15.7",,,,"14.8",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-03 21:00","15.7",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-03 21:30","15.7",,,,"15.3",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-03 22:00","15.7",,,,"15.3",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-03 22:30","15.8",,,,"15.7",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-03 23:00","15.8",,,,"15.2",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-03 23:30","15.7",,,,"15.2",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-04 00:00","15.7",,,,"15",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-04 00:30","15.7",,,,"14.8",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 01:00","15.6",,,,"14.7",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 01:30","15.6",,,,"14.7",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 02:00","15.5",,,,"14.7",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 02:30","15.4",,,,"14.6",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 03:00","15.3",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 03:30","15.2",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 04:00","15.2",,,,"14.6",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-04 04:30","15.1",,,,"14.5",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-04 05:00","15",,,,"14.5",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-04 05:30","14.9",,,,"14.5",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-04 06:00","14.8",,,,"14.7",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 06:30","14.7",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 07:00","14.7",,,,"14.8",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 07:30","14.7",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-04 08:00","14.8",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 08:30","14.7",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 09:00","14.7",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 09:30","14.6",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 10:00","14.6",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 10:30","14.7",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 11:00","14.8",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 11:30","14.9",,,,"14.6",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 12:00","14.8",,,,"14.6",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-04 12:30","14.8",,,,"14.6",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-04 13:00","14.7",,,,"14.5",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-04 13:30","14.7",,,,"14.4",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-04 14:00","14.7",,,,"14.4",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-04 14:30","14.7",,,,"14.4",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-04 15:00","14.7",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 15:30","15",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-04 16:00","15.2",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 16:30","15.3",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-04 17:00","15.3",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 17:30","15.3",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 18:00","15.3",,,,"15",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-04 18:30","15.3",,,,"15",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-04 19:00","15.2",,,,"15",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-04 19:30","15.1",,,,"14.9",,,,"14.9",,,
°­¸ª(bgna3),"2021-12-04 20:00","15.1",,,,"14.9",,,,"14.9",,,
°­¸ª(bgna3),"2021-12-04 20:30","15",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 21:00","15",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 21:30","15.1",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-04 22:00","14.9",,,,"14.7",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-04 22:30","14.9",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-04 23:00","14.8",,,,"14.7",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-04 23:30","14.8",,,,"14.7",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-05 00:00","14.8",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-05 00:30","14.8",,,,"14.6",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-05 01:00","14.7",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-05 01:30","14.7",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 02:00","14.7",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 02:30","14.7",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 03:00","14.7",,,,"14.4",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-05 03:30","14.7",,,,"14.6",,,,"13.5",,,
°­¸ª(bgna3),"2021-12-05 04:00","14.7",,,,"14.7",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 04:30","14.7",,,,"14.6",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-05 05:00","14.7",,,,"14.7",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-05 05:30","14.7",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-05 06:00","14.6",,,,"14.7",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 06:30","14.6",,,,"14.7",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 07:00","14.6",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-05 07:30","14.6",,,,"14.7",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-05 08:00","14.7",,,,"14.7",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 08:30","14.7",,,,"14.7",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 09:00","14.7",,,,"14.8",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 09:30","14.7",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-05 10:00","14.7",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-05 10:30","14.8",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 11:00","14.8",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 11:30","14.8",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 12:00","14.9",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 12:30","14.9",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 13:00","15",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 13:30","15",,,,"14.8",,,,"14.8",,,
°­¸ª(bgna3),"2021-12-05 14:00","15",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-05 14:30","14.9",,,,"14.9",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-05 15:00","14.9",,,,"14.8",,,,"14.7",,,
°­¸ª(bgna3),"2021-12-05 15:30","14.7",,,,"14.6",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 16:00","14.7",,,,"14.7",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-05 16:30","14.7",,,,"14.6",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-05 17:00","14.6",,,,"14.5",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 17:30","14.6",,,,"14.5",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 18:00","14.6",,,,"14.4",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 18:30","14.6",,,,"14.1",,,,"13.7",,,
°­¸ª(bgna3),"2021-12-05 19:00","14.6",,,,"14.1",,,,"13.6",,,
°­¸ª(bgna3),"2021-12-05 19:30","14.6",,,,"14.4",,,,"13.8",,,
°­¸ª(bgna3),"2021-12-05 20:00","14.7",,,,"14.4",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-05 20:30","14.7",,,,"14.5",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-05 21:00","14.6",,,,"14.5",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 21:30","14.6",,,,"14.5",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-05 22:00","14.6",,,,"14.5",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-05 22:30","14.6",,,,"14.5",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 23:00","14.6",,,,"14.2",,,,"14",,,
°­¸ª(bgna3),"2021-12-05 23:30","14.6",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-06 00:00","14.5",,,,"14.3",,,,"14",,,
°­¸ª(bgna3),"2021-12-06 00:30","14.5",,,,"14.5",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-06 01:00","14.5",,,,"14.6",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-06 01:30","14.5",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 02:00","14.5",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 02:30","14.5",,,,"14.6",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 03:00","14.5",,,,"14.6",,,,"14.6",,,
°­¸ª(bgna3),"2021-12-06 03:30","14.5",,,,"14.5",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-06 04:00","14.5",,,,"14.5",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-06 04:30","14.5",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 05:00","14.4",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 05:30","14.5",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 06:00","14.4",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 06:30","14.4",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 07:00","14.4",,,,"14.4",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 07:30","14.3",,,,"14.4",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-06 08:00","14.4",,,,"14.4",,,,"14.4",,,
°­¸ª(bgna3),"2021-12-06 08:30","14.4",,,,"14.4",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-06 09:00","14.4",,,,"14.5",,,,"14.5",,,
°­¸ª(bgna3),"2021-12-10 13:00","14.3",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 13:30","14.3",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 14:00","14.3",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 14:30","14.3",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 15:00","14.3",,,,"14.2",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 15:30","14.3",,,,"14.1",,,,"13.9",,,
°­¸ª(bgna3),"2021-12-10 16:00","14.3",,,,"14.2",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 16:30","14.3",,,,"14.2",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 17:00","14.3",,,,"14.3",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-10 17:30","14.3",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-10 18:00","14.3",,,,"14.3",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-10 18:30","14.3",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-10 19:00","14.3",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-10 19:30","14.3",,,,"14.3",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-10 20:00","14.2",,,,"14.3",,,,"14.3",,,
°­¸ª(bgna3),"2021-12-10 20:30","14.3",,,,"14.2",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-10 21:00","14.2",,,,"14.2",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-10 21:30","14.2",,,,"14.2",,,,"14.2",,,
°­¸ª(bgna3),"2021-12-10 22:00","14.2",,,,"14.2",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-10 22:30","14.2",,,,"14.2",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-10 23:00","14.2",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-10 23:30","14.2",,,,"14.1",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-11 00:00","14.2",,,,"14",,,,"14",,,
°­¸ª(bgna3),"2021-12-11 00:30","14.2",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-11 01:00","14.1",,,,"14.1",,,,"14",,,
°­¸ª(bgna3),"2021-12-11 01:30","14.1",,,,"14.2",,,,"14.1",,,
°­¸ª(bgna3),"2021-12-11 02:00","14.1",,,,"14.2",,,,"14",,,
°­¸ª(bgna3),"2021-12-11 02:30","14.1",,,,"13.9",,,,"13.5",,,
°­¸ª(bgna3),"2021-12-11 03:00","14.1",,,,"13.9",,,,"13.4",,,
°­¸ª(bgna3),"2021-12-11 03:30","14.1",,,,"14",,,,"13.7",,,
°­¸ª(bgna3),"2021-12-11 04:00","14.1",,,,"14",,,,"13.8",,,
°­¸ª(bgna3),"2021-12-11 04:30","14.1",,,,"14",,,,"13.6",,,
°­¸ª(bgna3),"2021-12-11 05:00","14.1",,,,"13.8",,,,"12.6",,,
°­¸ª(bgna3),"2021-12-11 05:30","14.1",,,,"13.9",,,,"12.9",,,
°­¸ª(bgna3),"2021-12-11 06:00","14.1",,,,"14.1",,,,"13.3",,,
°­¸ª(bgna3),"2021-12-11 06:30","14",,,,"14.1",,,,"13.6",,,
°­¸ª(bgna3),"2021-12-11 07:00","14",,,,"14",,,,"13.4",,,
°­¸ª(bgna3),"2021-12-11 07:30","14",,,,"14.1",,,,"13.7",,,
°­¸ª(bgna3),"2021-12-11 08:00","14",,,,"14",,,,"13.8",,,
