"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃþ¼ö¿Â(¡É)","ÃþÃþ ¿°ºÐ(psu)","ÃþÃþ DO(mg/L)","ÃþÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2021-03-01 00:00","10.7",,,,"8.7",,,,"6.3",,,
°­¸ª(bgna3),"2021-03-01 01:00","10.7",,,,"8.3",,,,"6.1",,,
°­¸ª(bgna3),"2021-03-01 01:30","10.7",,,,"8.3",,,,"6.1",,,
°­¸ª(bgna3),"2021-03-01 02:00","10.7",,,,"8.6",,,,"6.1",,,
°­¸ª(bgna3),"2021-03-01 02:30","10.6",,,,"8.9",,,,"6.2",,,
°­¸ª(bgna3),"2021-03-01 03:00","10.7",,,,"8.5",,,,"6.3",,,
°­¸ª(bgna3),"2021-03-01 03:30","10.7",,,,"8.7",,,,"6.6",,,
°­¸ª(bgna3),"2021-03-01 04:00","10.7",,,,"10.6",,,,"7.5",,,
°­¸ª(bgna3),"2021-03-01 04:30","10.7",,,,"10.6",,,,"7.5",,,
°­¸ª(bgna3),"2021-03-01 05:00","10.8",,,,"10",,,,"7.8",,,
°­¸ª(bgna3),"2021-03-01 05:30","10.8",,,,"10.5",,,,"7.9",,,
°­¸ª(bgna3),"2021-03-01 06:00","10.9",,,,"10.7",,,,"8.4",,,
°­¸ª(bgna3),"2021-03-01 06:30","10.9",,,,"10.7",,,,"8.8",,,
°­¸ª(bgna3),"2021-03-01 07:00","11",,,,"10.8",,,,"9.4",,,
°­¸ª(bgna3),"2021-03-01 07:30","11",,,,"10.8",,,,"9.9",,,
°­¸ª(bgna3),"2021-03-01 08:00","11",,,,"10.8",,,,"9.8",,,
°­¸ª(bgna3),"2021-03-01 09:00","11",,,,"10.8",,,,"10.2",,,
°­¸ª(bgna3),"2021-03-01 09:30","10.9",,,,"10.5",,,,"10.2",,,
°­¸ª(bgna3),"2021-03-01 10:00","11",,,,"10.9",,,,"10.4",,,
°­¸ª(bgna3),"2021-03-01 10:30","11",,,,"10.8",,,,"9.4",,,
°­¸ª(bgna3),"2021-03-01 11:00","11",,,,"10.6",,,,"8.4",,,
°­¸ª(bgna3),"2021-03-01 11:30","11",,,,"10.7",,,,"8.4",,,
°­¸ª(bgna3),"2021-03-01 12:00","10.9",,,,"10.6",,,,"8.6",,,
°­¸ª(bgna3),"2021-03-01 12:30","10.9",,,,"10.4",,,,"8.5",,,
