"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2012-08-01 00:00",21,,,5,17.3,,,20,12.6,,,30
°­¸ª(bgna3),"2012-08-01 00:30",21.1,,,5,17.5,,,20,10.8,,,30
°­¸ª(bgna3),"2012-08-01 01:00",21.3,,,5,16.9,,,20,10.6,,,30
°­¸ª(bgna3),"2012-08-01 01:30",21.3,,,5,16.6,,,20,10.5,,,30
°­¸ª(bgna3),"2012-08-01 02:00",21.2,,,5,15.9,,,20,10.4,,,30
°­¸ª(bgna3),"2012-08-01 02:30",21.2,,,5,16.1,,,20,11.1,,,30
°­¸ª(bgna3),"2012-08-01 03:00",21.1,,,5,16.6,,,20,11.8,,,30
°­¸ª(bgna3),"2012-08-01 03:30",21.2,,,5,15.9,,,20,12.1,,,30
°­¸ª(bgna3),"2012-08-01 04:00",21.1,,,5,16,,,20,13,,,30
°­¸ª(bgna3),"2012-08-01 05:00",21.3,,,5,16.3,,,20,13.2,,,30
°­¸ª(bgna3),"2012-08-01 05:30",21.4,,,5,16.9,,,20,12.9,,,30
°­¸ª(bgna3),"2012-08-01 06:00",21.4,,,5,17.8,,,20,12.6,,,30
°­¸ª(bgna3),"2012-08-01 06:30",21.5,,,5,18.5,,,20,12.5,,,30
°­¸ª(bgna3),"2012-08-01 07:00",21.6,,,5,18.4,,,20,12.6,,,30
°­¸ª(bgna3),"2012-08-01 07:30",21.7,,,5,18.3,,,20,12,,,30
°­¸ª(bgna3),"2012-08-01 08:00",21.7,,,5,17.2,,,20,10.9,,,30
°­¸ª(bgna3),"2012-08-01 08:30",21.9,,,5,16.8,,,20,10,,,30
°­¸ª(bgna3),"2012-08-01 09:00",21.8,,,5,16.6,,,20,10.2,,,30
°­¸ª(bgna3),"2012-08-01 09:30",22.2,,,5,16.4,,,20,9.5,,,30
°­¸ª(bgna3),"2012-08-01 10:00",22.4,,,5,17.3,,,20,9.2,,,30
°­¸ª(bgna3),"2012-08-01 10:30",22.6,,,5,17,,,20,9.1,,,30
°­¸ª(bgna3),"2012-08-01 11:00",23,,,5,17.3,,,20,9.2,,,30
°­¸ª(bgna3),"2012-08-01 11:30",22.6,,,5,17.2,,,20,9.5,,,30
°­¸ª(bgna3),"2012-08-01 12:00",22.5,,,5,17.6,,,20,10.8,,,30
°­¸ª(bgna3),"2012-08-01 12:30",22.4,,,5,17.8,,,20,11.4,,,30
°­¸ª(bgna3),"2012-08-01 13:00",22.4,,,5,17.9,,,20,11.9,,,30
°­¸ª(bgna3),"2012-08-01 13:30",22.4,,,5,17.5,,,20,11.6,,,30
°­¸ª(bgna3),"2012-08-01 14:00",22.8,,,5,16.8,,,20,10.6,,,30
°­¸ª(bgna3),"2012-08-01 14:30",22.8,,,5,16.9,,,20,10.3,,,30
°­¸ª(bgna3),"2012-08-01 15:00",22.6,,,5,16.3,,,20,9.6,,,30
°­¸ª(bgna3),"2012-08-01 15:30",22.9,,,5,16.2,,,20,9.4,,,30
°­¸ª(bgna3),"2012-08-01 16:00",23.1,,,5,17.2,,,20,10.5,,,30
°­¸ª(bgna3),"2012-08-01 16:30",24.6,,,5,18,,,20,11.8,,,30
°­¸ª(bgna3),"2012-08-01 17:00",24.8,,,5,17.6,,,20,12.6,,,30
°­¸ª(bgna3),"2012-08-01 17:30",24.9,,,5,18.3,,,20,13,,,30
°­¸ª(bgna3),"2012-08-01 18:00",24.9,,,5,18.5,,,20,13.6,,,30
°­¸ª(bgna3),"2012-08-01 18:30",24.9,,,5,18.3,,,20,12.9,,,30
°­¸ª(bgna3),"2012-08-01 19:00",24.8,,,5,18.2,,,20,12.8,,,30
°­¸ª(bgna3),"2012-08-01 19:30",24.8,,,5,18.6,,,20,12.5,,,30
°­¸ª(bgna3),"2012-08-01 20:00",24.8,,,5,18.5,,,20,12.2,,,30
°­¸ª(bgna3),"2012-08-01 20:30",24.9,,,5,18.9,,,20,12.6,,,30
°­¸ª(bgna3),"2012-08-01 21:00",24.9,,,5,18.6,,,20,13.1,,,30
°­¸ª(bgna3),"2012-08-01 21:30",24.9,,,5,19.1,,,20,13.6,,,30
°­¸ª(bgna3),"2012-08-01 22:00",24.9,,,5,19.2,,,20,13.6,,,30
°­¸ª(bgna3),"2012-08-01 22:30",25,,,5,19.2,,,20,11.6,,,30
°­¸ª(bgna3),"2012-08-01 23:00",25.1,,,5,19.2,,,20,11.4,,,30
°­¸ª(bgna3),"2012-08-01 23:30",25.1,,,5,18.9,,,20,11.8,,,30
°­¸ª(bgna3),"2012-08-02 00:00",25.2,,,5,17.9,,,20,12.4,,,30
°­¸ª(bgna3),"2012-08-02 00:30",25.3,,,5,17.8,,,20,11.9,,,30
°­¸ª(bgna3),"2012-08-02 01:00",25.3,,,5,18.6,,,20,13.3,,,30
°­¸ª(bgna3),"2012-08-02 01:30",25.2,,,5,18.9,,,20,13.4,,,30
°­¸ª(bgna3),"2012-08-02 02:00",25.1,,,5,18.9,,,20,13.3,,,30
